0,1,2,3,4,5,6,7,8,9
Number,Singular,Dual,Plural,,,,,,
Case / Gender,Masculine,Feminine,Neuter,Masculine,Feminine,Neuter,Masculine,Feminine,Neuter
Nominative,λαγῷος,λαγῴᾱ,λαγῷον,λαγῴω,λαγῴᾱ,λαγῴω,λαγῷοι,λαγῷαι,λαγῷᾰ
Genitive,λαγῴου,λαγῴᾱς,λαγῴου,λαγῴοιν,λαγῴαιν,λαγῴοιν,λαγῴων,λαγῴων,λαγῴων
Dative,λαγῴῳ,λαγῴᾳ,λαγῴῳ,λαγῴοιν,λαγῴαιν,λαγῴοιν,λαγῴοις,λαγῴαις,λαγῴοις
Accusative,λαγῷον,λαγῴᾱν,λαγῷον,λαγῴω,λαγῴᾱ,λαγῴω,λαγῴους,λαγῴᾱς,λαγῷᾰ
Vocative,λαγῷε,λαγῴᾱ,λαγῷον,λαγῴω,λαγῴᾱ,λαγῴω,λαγῷοι,λαγῷαι,λαγῷᾰ
,,,,,,,,,
