0,1,2,3,4
Singular,Masculine,Feminine,,
basic singular triptote,singular triptote in ـَة ‎(-a),,,
Indefinite,Definite,Indefinite,Definite,
Informal,يَوْمِيyawmī,الْيَوْمِيal-yawmī,يَوْمِيَّةyawmiyya,الْيَوْمِيَّةal-yawmiyya
Nominative,يَوْمِيٌّyawmiyyun,الْيَوْمِيُّal-yawmiyyu,يَوْمِيَّةٌyawmiyyatun,الْيَوْمِيَّةُal-yawmiyyatu
Accusative,يَوْمِيًّاyawmiyyan,الْيَوْمِيَّal-yawmiyya,يَوْمِيَّةًyawmiyyatan,الْيَوْمِيَّةَal-yawmiyyata
Genitive,يَوْمِيٍّyawmiyyin,الْيَوْمِيِّal-yawmiyyi,يَوْمِيَّةٍyawmiyyatin,الْيَوْمِيَّةِal-yawmiyyati
Dual,Masculine,Feminine,,
Indefinite,Definite,Indefinite,Definite,
Informal,يَوْمِيَّيْنyawmiyyayn,الْيَوْمِيَّيْنal-yawmiyyayn,يَوْمِيَّتَيْنyawmiyyatayn,الْيَوْمِيَّتَيْنal-yawmiyyatayn
Nominative,يَوْمِيَّانِyawmiyyāni,الْيَوْمِيَّانِal-yawmiyyāni,يَوْمِيَّتَانِyawmiyyatāni,الْيَوْمِيَّتَانِal-yawmiyyatāni
Accusative,يَوْمِيَّيْنِyawmiyyayni,الْيَوْمِيَّيْنِal-yawmiyyayni,يَوْمِيَّتَيْنِyawmiyyatayni,الْيَوْمِيَّتَيْنِal-yawmiyyatayni
Genitive,يَوْمِيَّيْنِyawmiyyayni,الْيَوْمِيَّيْنِal-yawmiyyayni,يَوْمِيَّتَيْنِyawmiyyatayni,الْيَوْمِيَّتَيْنِal-yawmiyyatayni
Plural,Masculine,Feminine,,
sound masculine plural,sound feminine plural,,,
Indefinite,Definite,Indefinite,Definite,
Informal,يَوْمِيِّينyawmiyyīn,الْيَوْمِيِّينal-yawmiyyīn,يَوْمِيَّاتyawmiyyāt,الْيَوْمِيَّاتal-yawmiyyāt
Nominative,يَوْمِيُّونَyawmiyyūna,الْيَوْمِيُّونَal-yawmiyyūna,يَوْمِيَّاتٌyawmiyyātun,الْيَوْمِيَّاتُal-yawmiyyātu
Accusative,يَوْمِيِّينَyawmiyyīna,الْيَوْمِيِّينَal-yawmiyyīna,يَوْمِيَّاتٍyawmiyyātin,الْيَوْمِيَّاتِal-yawmiyyāti
Genitive,يَوْمِيِّينَyawmiyyīna,الْيَوْمِيِّينَal-yawmiyyīna,يَوْمِيَّاتٍyawmiyyātin,الْيَوْمِيَّاتِal-yawmiyyāti
