0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,قَعَارَةqaʿāra,,,,,,,,
active participleاِسْم الْفَاعِل,قَاعِرqāʿir,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,قَعُرْتُqaʿurtu,قَعُرْتَqaʿurta,قَعُرَqaʿura,قَعُرْتُمَاqaʿurtumā,قَعُرَاqaʿurā,قَعُرْنَاqaʿurnā,قَعُرْتُمْqaʿurtum,قَعُرُواqaʿurū
f,قَعُرْتِqaʿurti,قَعُرَتْqaʿurat,قَعُرَتَاqaʿuratā,قَعُرْتُنَّqaʿurtunna,قَعُرْنَqaʿurna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَقْعُرُʾaqʿuru,تَقْعُرُtaqʿuru,يَقْعُرُyaqʿuru,تَقْعُرَانِtaqʿurāni,يَقْعُرَانِyaqʿurāni,نَقْعُرُnaqʿuru,تَقْعُرُونَtaqʿurūna,يَقْعُرُونَyaqʿurūna
f,تَقْعُرِينَtaqʿurīna,تَقْعُرُtaqʿuru,تَقْعُرَانِtaqʿurāni,تَقْعُرْنَtaqʿurna,يَقْعُرْنَyaqʿurna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَقْعُرَʾaqʿura,تَقْعُرَtaqʿura,يَقْعُرَyaqʿura,تَقْعُرَاtaqʿurā,يَقْعُرَاyaqʿurā,نَقْعُرَnaqʿura,تَقْعُرُوtaqʿurū,يَقْعُرُوyaqʿurū
f,تَقْعُرِيtaqʿurī,تَقْعُرَtaqʿura,تَقْعُرَاtaqʿurā,تَقْعُرْنَtaqʿurna,يَقْعُرْنَyaqʿurna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَقْعُرْʾaqʿur,تَقْعُرْtaqʿur,يَقْعُرْyaqʿur,تَقْعُرَاtaqʿurā,يَقْعُرَاyaqʿurā,نَقْعُرْnaqʿur,تَقْعُرُوtaqʿurū,يَقْعُرُوyaqʿurū
f,تَقْعُرِيtaqʿurī,تَقْعُرْtaqʿur,تَقْعُرَاtaqʿurā,تَقْعُرْنَtaqʿurna,يَقْعُرْنَyaqʿurna,,,,
imperativeالْأَمْر,m,,اُقْعُرْuqʿur,,اُقْعُرَاuqʿurā,,,اُقْعُرُوuqʿurū,
f,اُقْعُرِيuqʿurī,اُقْعُرْنَuqʿurna,,,,,,,
verbal nounالْمَصْدَر,تَقْعِيرtaqʿīr,,,,,,,,
active participleاِسْم الْفَاعِل,مُقَعِّرmuqaʿʿir,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُقَعَّرmuqaʿʿar,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,قَعَّرْتُqaʿʿartu,قَعَّرْتَqaʿʿarta,قَعَّرَqaʿʿara,قَعَّرْتُمَاqaʿʿartumā,قَعَّرَاqaʿʿarā,قَعَّرْنَاqaʿʿarnā,قَعَّرْتُمْqaʿʿartum,قَعَّرُواqaʿʿarū
f,قَعَّرْتِqaʿʿarti,قَعَّرَتْqaʿʿarat,قَعَّرَتَاqaʿʿaratā,قَعَّرْتُنَّqaʿʿartunna,قَعَّرْنَqaʿʿarna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُقَعِّرُʾuqaʿʿiru,تُقَعِّرُtuqaʿʿiru,يُقَعِّرُyuqaʿʿiru,تُقَعِّرَانِtuqaʿʿirāni,يُقَعِّرَانِyuqaʿʿirāni,نُقَعِّرُnuqaʿʿiru,تُقَعِّرُونَtuqaʿʿirūna,يُقَعِّرُونَyuqaʿʿirūna
f,تُقَعِّرِينَtuqaʿʿirīna,تُقَعِّرُtuqaʿʿiru,تُقَعِّرَانِtuqaʿʿirāni,تُقَعِّرْنَtuqaʿʿirna,يُقَعِّرْنَyuqaʿʿirna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُقَعِّرَʾuqaʿʿira,تُقَعِّرَtuqaʿʿira,يُقَعِّرَyuqaʿʿira,تُقَعِّرَاtuqaʿʿirā,يُقَعِّرَاyuqaʿʿirā,نُقَعِّرَnuqaʿʿira,تُقَعِّرُوtuqaʿʿirū,يُقَعِّرُوyuqaʿʿirū
f,تُقَعِّرِيtuqaʿʿirī,تُقَعِّرَtuqaʿʿira,تُقَعِّرَاtuqaʿʿirā,تُقَعِّرْنَtuqaʿʿirna,يُقَعِّرْنَyuqaʿʿirna,,,,
