0,1,2,3,4,5,6,7,8,9
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,طَوْعṭawʿ,الطَّوْعaṭ-ṭawʿ,طَوْعṭawʿ,,,,,,
Nominative,طَوْعٌṭawʿun,الطَّوْعُaṭ-ṭawʿu,طَوْعُṭawʿu,,,,,,
Accusative,طَوْعًاṭawʿan,الطَّوْعَaṭ-ṭawʿa,طَوْعَṭawʿa,,,,,,
Genitive,طَوْعٍṭawʿin,الطَّوْعِaṭ-ṭawʿi,طَوْعِṭawʿi,,,,,,
Singular,Masculine,Feminine,,,,,,,
basic singular triptote,basic singular triptote,,,,,,,,
Indefinite,Definite,Indefinite,Definite,,,,,,
Informal,طَوْعṭawʿ,الطَّوْعaṭ-ṭawʿ,طَوْعṭawʿ,الطَّوْعaṭ-ṭawʿ,,,,,
Nominative,طَوْعٌṭawʿun,الطَّوْعُaṭ-ṭawʿu,طَوْعٌṭawʿun,الطَّوْعُaṭ-ṭawʿu,,,,,
Accusative,طَوْعًاṭawʿan,الطَّوْعَaṭ-ṭawʿa,طَوْعًاṭawʿan,الطَّوْعَaṭ-ṭawʿa,,,,,
Genitive,طَوْعٍṭawʿin,الطَّوْعِaṭ-ṭawʿi,طَوْعٍṭawʿin,الطَّوْعِaṭ-ṭawʿi,,,,,
Dual,Masculine,Feminine,,,,,,,
Indefinite,Definite,Indefinite,Definite,,,,,,
Informal,طَوْعَيْنṭawʿayn,الطَّوْعَيْنaṭ-ṭawʿayn,طَوْعَيْنṭawʿayn,الطَّوْعَيْنaṭ-ṭawʿayn,,,,,
Nominative,طَوْعَانِṭawʿāni,الطَّوْعَانِaṭ-ṭawʿāni,طَوْعَانِṭawʿāni,الطَّوْعَانِaṭ-ṭawʿāni,,,,,
Accusative,طَوْعَيْنِṭawʿayni,الطَّوْعَيْنِaṭ-ṭawʿayni,طَوْعَيْنِṭawʿayni,الطَّوْعَيْنِaṭ-ṭawʿayni,,,,,
Genitive,طَوْعَيْنِṭawʿayni,الطَّوْعَيْنِaṭ-ṭawʿayni,طَوْعَيْنِṭawʿayni,الطَّوْعَيْنِaṭ-ṭawʿayni,,,,,
Plural,Masculine,Feminine,,,,,,,
plural unknown,plural unknown,,,,,,,,
Indefinite,Definite,Indefinite,Definite,,,,,,
Informal,??,??,??,??,,,,,
Nominative,??,??,??,??,,,,,
Accusative,??,??,??,??,,,,,
Genitive,??,??,??,??,,,,,
verbal nounالْمَصْدَر,تَطْوِيعtaṭwīʿ,,,,,,,,
active participleاِسْم الْفَاعِل,مُطَوِّعmuṭawwiʿ,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُطَوَّعmuṭawwaʿ,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,طَوَّعْتُṭawwaʿtu,طَوَّعْتَṭawwaʿta,طَوَّعَṭawwaʿa,طَوَّعْتُمَاṭawwaʿtumā,طَوَّعَاṭawwaʿā,طَوَّعْنَاṭawwaʿnā,طَوَّعْتُمْṭawwaʿtum,طَوَّعُواṭawwaʿū
f,طَوَّعْتِṭawwaʿti,طَوَّعَتْṭawwaʿat,طَوَّعَتَاṭawwaʿatā,طَوَّعْتُنَّṭawwaʿtunna,طَوَّعْنَṭawwaʿna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُطَوِّعُʾuṭawwiʿu,تُطَوِّعُtuṭawwiʿu,يُطَوِّعُyuṭawwiʿu,تُطَوِّعَانِtuṭawwiʿāni,يُطَوِّعَانِyuṭawwiʿāni,نُطَوِّعُnuṭawwiʿu,تُطَوِّعُونَtuṭawwiʿūna,يُطَوِّعُونَyuṭawwiʿūna
f,تُطَوِّعِينَtuṭawwiʿīna,تُطَوِّعُtuṭawwiʿu,تُطَوِّعَانِtuṭawwiʿāni,تُطَوِّعْنَtuṭawwiʿna,يُطَوِّعْنَyuṭawwiʿna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُطَوِّعَʾuṭawwiʿa,تُطَوِّعَtuṭawwiʿa,يُطَوِّعَyuṭawwiʿa,تُطَوِّعَاtuṭawwiʿā,يُطَوِّعَاyuṭawwiʿā,نُطَوِّعَnuṭawwiʿa,تُطَوِّعُوtuṭawwiʿū,يُطَوِّعُوyuṭawwiʿū
f,تُطَوِّعِيtuṭawwiʿī,تُطَوِّعَtuṭawwiʿa,تُطَوِّعَاtuṭawwiʿā,تُطَوِّعْنَtuṭawwiʿna,يُطَوِّعْنَyuṭawwiʿna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُطَوِّعْʾuṭawwiʿ,تُطَوِّعْtuṭawwiʿ,يُطَوِّعْyuṭawwiʿ,تُطَوِّعَاtuṭawwiʿā,يُطَوِّعَاyuṭawwiʿā,نُطَوِّعْnuṭawwiʿ,تُطَوِّعُوtuṭawwiʿū,يُطَوِّعُوyuṭawwiʿū
f,تُطَوِّعِيtuṭawwiʿī,تُطَوِّعْtuṭawwiʿ,تُطَوِّعَاtuṭawwiʿā,تُطَوِّعْنَtuṭawwiʿna,يُطَوِّعْنَyuṭawwiʿna,,,,
imperativeالْأَمْر,m,,طَوِّعْṭawwiʿ,,طَوِّعَاṭawwiʿā,,,طَوِّعُوṭawwiʿū,
f,طَوِّعِيṭawwiʿī,طَوِّعْنَṭawwiʿna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
