0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,هَوْدhawd,,,,,,,,
active participleاِسْم الْفَاعِل,هَائِدhāʾid,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,هُدْتُhudtu,هُدْتَhudta,هَادَhāda,هُدْتُمَاhudtumā,هَادَاhādā,هُدْنَاhudnā,هُدْتُمْhudtum,هَادُواhādū
f,هُدْتِhudti,هَادَتْhādat,هَادَتَاhādatā,هُدْتُنَّhudtunna,هُدْنَhudna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَهُودُʾahūdu,تَهُودُtahūdu,يَهُودُyahūdu,تَهُودَانِtahūdāni,يَهُودَانِyahūdāni,نَهُودُnahūdu,تَهُودُونَtahūdūna,يَهُودُونَyahūdūna
f,تَهُودِينَtahūdīna,تَهُودُtahūdu,تَهُودَانِtahūdāni,تَهُدْنَtahudna,يَهُدْنَyahudna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَهُودَʾahūda,تَهُودَtahūda,يَهُودَyahūda,تَهُودَاtahūdā,يَهُودَاyahūdā,نَهُودَnahūda,تَهُودُوtahūdū,يَهُودُوyahūdū
f,تَهُودِيtahūdī,تَهُودَtahūda,تَهُودَاtahūdā,تَهُدْنَtahudna,يَهُدْنَyahudna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَهُدْʾahud,تَهُدْtahud,يَهُدْyahud,تَهُودَاtahūdā,يَهُودَاyahūdā,نَهُدْnahud,تَهُودُوtahūdū,يَهُودُوyahūdū
f,تَهُودِيtahūdī,تَهُدْtahud,تَهُودَاtahūdā,تَهُدْنَtahudna,يَهُدْنَyahudna,,,,
imperativeالْأَمْر,m,,هُدْhud,,هُودَاhūdā,,,هُودُوhūdū,
f,هُودِيhūdī,هُدْنَhudna,,,,,,,
