0,1,2,3,4,5,6,7,8,9
Singular,basic singular triptote,,,,,,,,
Indefinite,Definite,Construct,,,,,,,
Informal,زُبْدzubd,الزُّبْدaz-zubd,زُبْدzubd,,,,,,
Nominative,زُبْدٌzubdun,الزُّبْدُaz-zubdu,زُبْدُzubdu,,,,,,
Accusative,زُبْدًاzubdan,الزُّبْدَaz-zubda,زُبْدَzubda,,,,,,
Genitive,زُبْدٍzubdin,الزُّبْدِaz-zubdi,زُبْدِzubdi,,,,,,
verbal nounالْمَصْدَر,زَبْدzabd,,,,,,,,
active participleاِسْم الْفَاعِل,زَابِدzābid,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَزْبُودmazbūd,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,زَبَدْتُzabadtu,زَبَدْتَzabadta,زَبَدَzabada,زَبَدْتُمَاzabadtumā,زَبَدَاzabadā,زَبَدْنَاzabadnā,زَبَدْتُمْzabadtum,زَبَدُواzabadū
f,زَبَدْتِzabadti,زَبَدَتْzabadat,زَبَدَتَاzabadatā,زَبَدْتُنَّzabadtunna,زَبَدْنَzabadna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَزْبُدُʾazbudu,تَزْبُدُtazbudu,يَزْبُدُyazbudu,تَزْبُدَانِtazbudāni,يَزْبُدَانِyazbudāni,نَزْبُدُnazbudu,تَزْبُدُونَtazbudūna,يَزْبُدُونَyazbudūna
f,تَزْبُدِينَtazbudīna,تَزْبُدُtazbudu,تَزْبُدَانِtazbudāni,تَزْبُدْنَtazbudna,يَزْبُدْنَyazbudna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَزْبُدَʾazbuda,تَزْبُدَtazbuda,يَزْبُدَyazbuda,تَزْبُدَاtazbudā,يَزْبُدَاyazbudā,نَزْبُدَnazbuda,تَزْبُدُوtazbudū,يَزْبُدُوyazbudū
f,تَزْبُدِيtazbudī,تَزْبُدَtazbuda,تَزْبُدَاtazbudā,تَزْبُدْنَtazbudna,يَزْبُدْنَyazbudna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَزْبُدْʾazbud,تَزْبُدْtazbud,يَزْبُدْyazbud,تَزْبُدَاtazbudā,يَزْبُدَاyazbudā,نَزْبُدْnazbud,تَزْبُدُوtazbudū,يَزْبُدُوyazbudū
f,تَزْبُدِيtazbudī,تَزْبُدْtazbud,تَزْبُدَاtazbudā,تَزْبُدْنَtazbudna,يَزْبُدْنَyazbudna,,,,
imperativeالْأَمْر,m,,اُزْبُدْuzbud,,اُزْبُدَاuzbudā,,,اُزْبُدُوuzbudū,
f,اُزْبُدِيuzbudī,اُزْبُدْنَuzbudna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,زُبِدْتُzubidtu,زُبِدْتَzubidta,زُبِدَzubida,زُبِدْتُمَاzubidtumā,زُبِدَاzubidā,زُبِدْنَاzubidnā,زُبِدْتُمْzubidtum,زُبِدُواzubidū
f,زُبِدْتِzubidti,زُبِدَتْzubidat,زُبِدَتَاzubidatā,زُبِدْتُنَّzubidtunna,زُبِدْنَzubidna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُزْبَدُʾuzbadu,تُزْبَدُtuzbadu,يُزْبَدُyuzbadu,تُزْبَدَانِtuzbadāni,يُزْبَدَانِyuzbadāni,نُزْبَدُnuzbadu,تُزْبَدُونَtuzbadūna,يُزْبَدُونَyuzbadūna
f,تُزْبَدِينَtuzbadīna,تُزْبَدُtuzbadu,تُزْبَدَانِtuzbadāni,تُزْبَدْنَtuzbadna,يُزْبَدْنَyuzbadna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُزْبَدَʾuzbada,تُزْبَدَtuzbada,يُزْبَدَyuzbada,تُزْبَدَاtuzbadā,يُزْبَدَاyuzbadā,نُزْبَدَnuzbada,تُزْبَدُوtuzbadū,يُزْبَدُوyuzbadū
f,تُزْبَدِيtuzbadī,تُزْبَدَtuzbada,تُزْبَدَاtuzbadā,تُزْبَدْنَtuzbadna,يُزْبَدْنَyuzbadna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُزْبَدْʾuzbad,تُزْبَدْtuzbad,يُزْبَدْyuzbad,تُزْبَدَاtuzbadā,يُزْبَدَاyuzbadā,نُزْبَدْnuzbad,تُزْبَدُوtuzbadū,يُزْبَدُوyuzbadū
f,تُزْبَدِيtuzbadī,تُزْبَدْtuzbad,تُزْبَدَاtuzbadā,تُزْبَدْنَtuzbadna,يُزْبَدْنَyuzbadna,,,,
verbal nounالْمَصْدَر,زَبْدzabd,,,,,,,,
active participleاِسْم الْفَاعِل,زَابِدzābid,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَزْبُودmazbūd,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
