0,1,2,3,4
Singular,Masculine,Feminine,,
basic singular triptote,singular triptote in ـَة ‎(-a),,,
Indefinite,Definite,Indefinite,Definite,
Informal,عَلْمَانِيʿalmānī,الْعَلْمَانِيal-ʿalmānī,عَلْمَانِيَّةʿalmāniyya,الْعَلْمَانِيَّةal-ʿalmāniyya
Nominative,عَلْمَانِيٌّʿalmāniyyun,الْعَلْمَانِيُّal-ʿalmāniyyu,عَلْمَانِيَّةٌʿalmāniyyatun,الْعَلْمَانِيَّةُal-ʿalmāniyyatu
Accusative,عَلْمَانِيًّاʿalmāniyyan,الْعَلْمَانِيَّal-ʿalmāniyya,عَلْمَانِيَّةًʿalmāniyyatan,الْعَلْمَانِيَّةَal-ʿalmāniyyata
Genitive,عَلْمَانِيٍّʿalmāniyyin,الْعَلْمَانِيِّal-ʿalmāniyyi,عَلْمَانِيَّةٍʿalmāniyyatin,الْعَلْمَانِيَّةِal-ʿalmāniyyati
Dual,Masculine,Feminine,,
Indefinite,Definite,Indefinite,Definite,
Informal,عَلْمَانِيَّيْنʿalmāniyyayn,الْعَلْمَانِيَّيْنal-ʿalmāniyyayn,عَلْمَانِيَّتَيْنʿalmāniyyatayn,الْعَلْمَانِيَّتَيْنal-ʿalmāniyyatayn
Nominative,عَلْمَانِيَّانِʿalmāniyyāni,الْعَلْمَانِيَّانِal-ʿalmāniyyāni,عَلْمَانِيَّتَانِʿalmāniyyatāni,الْعَلْمَانِيَّتَانِal-ʿalmāniyyatāni
Accusative,عَلْمَانِيَّيْنِʿalmāniyyayni,الْعَلْمَانِيَّيْنِal-ʿalmāniyyayni,عَلْمَانِيَّتَيْنِʿalmāniyyatayni,الْعَلْمَانِيَّتَيْنِal-ʿalmāniyyatayni
Genitive,عَلْمَانِيَّيْنِʿalmāniyyayni,الْعَلْمَانِيَّيْنِal-ʿalmāniyyayni,عَلْمَانِيَّتَيْنِʿalmāniyyatayni,الْعَلْمَانِيَّتَيْنِal-ʿalmāniyyatayni
Plural,Masculine,Feminine,,
sound masculine plural,sound feminine plural,,,
Indefinite,Definite,Indefinite,Definite,
Informal,عَلْمَانِيِّينʿalmāniyyīn,الْعَلْمَانِيِّينal-ʿalmāniyyīn,عَلْمَانِيَّاتʿalmāniyyāt,الْعَلْمَانِيَّاتal-ʿalmāniyyāt
Nominative,عَلْمَانِيُّونَʿalmāniyyūna,الْعَلْمَانِيُّونَal-ʿalmāniyyūna,عَلْمَانِيَّاتٌʿalmāniyyātun,الْعَلْمَانِيَّاتُal-ʿalmāniyyātu
Accusative,عَلْمَانِيِّينَʿalmāniyyīna,الْعَلْمَانِيِّينَal-ʿalmāniyyīna,عَلْمَانِيَّاتٍʿalmāniyyātin,الْعَلْمَانِيَّاتِal-ʿalmāniyyāti
Genitive,عَلْمَانِيِّينَʿalmāniyyīna,الْعَلْمَانِيِّينَal-ʿalmāniyyīna,عَلْمَانِيَّاتٍʿalmāniyyātin,الْعَلْمَانِيَّاتِal-ʿalmāniyyāti
Singular,Masculine,Feminine,,
basic singular triptote,singular triptote in ـَة ‎(-a),,,
Indefinite,Definite,Indefinite,Definite,
Informal,عِلْمَانِيʿilmānī,الْعِلْمَانِيal-ʿilmānī,عِلْمَانِيَّةʿilmāniyya,الْعِلْمَانِيَّةal-ʿilmāniyya
Nominative,عِلْمَانِيٌّʿilmāniyyun,الْعِلْمَانِيُّal-ʿilmāniyyu,عِلْمَانِيَّةٌʿilmāniyyatun,الْعِلْمَانِيَّةُal-ʿilmāniyyatu
Accusative,عِلْمَانِيًّاʿilmāniyyan,الْعِلْمَانِيَّal-ʿilmāniyya,عِلْمَانِيَّةًʿilmāniyyatan,الْعِلْمَانِيَّةَal-ʿilmāniyyata
Genitive,عِلْمَانِيٍّʿilmāniyyin,الْعِلْمَانِيِّal-ʿilmāniyyi,عِلْمَانِيَّةٍʿilmāniyyatin,الْعِلْمَانِيَّةِal-ʿilmāniyyati
Dual,Masculine,Feminine,,
Indefinite,Definite,Indefinite,Definite,
Informal,عِلْمَانِيَّيْنʿilmāniyyayn,الْعِلْمَانِيَّيْنal-ʿilmāniyyayn,عِلْمَانِيَّتَيْنʿilmāniyyatayn,الْعِلْمَانِيَّتَيْنal-ʿilmāniyyatayn
Nominative,عِلْمَانِيَّانِʿilmāniyyāni,الْعِلْمَانِيَّانِal-ʿilmāniyyāni,عِلْمَانِيَّتَانِʿilmāniyyatāni,الْعِلْمَانِيَّتَانِal-ʿilmāniyyatāni
Accusative,عِلْمَانِيَّيْنِʿilmāniyyayni,الْعِلْمَانِيَّيْنِal-ʿilmāniyyayni,عِلْمَانِيَّتَيْنِʿilmāniyyatayni,الْعِلْمَانِيَّتَيْنِal-ʿilmāniyyatayni
Genitive,عِلْمَانِيَّيْنِʿilmāniyyayni,الْعِلْمَانِيَّيْنِal-ʿilmāniyyayni,عِلْمَانِيَّتَيْنِʿilmāniyyatayni,الْعِلْمَانِيَّتَيْنِal-ʿilmāniyyatayni
Plural,Masculine,Feminine,,
sound masculine plural,sound feminine plural,,,
Indefinite,Definite,Indefinite,Definite,
Informal,عِلْمَانِيِّينʿilmāniyyīn,الْعِلْمَانِيِّينal-ʿilmāniyyīn,عِلْمَانِيَّاتʿilmāniyyāt,الْعِلْمَانِيَّاتal-ʿilmāniyyāt
Nominative,عِلْمَانِيُّونَʿilmāniyyūna,الْعِلْمَانِيُّونَal-ʿilmāniyyūna,عِلْمَانِيَّاتٌʿilmāniyyātun,الْعِلْمَانِيَّاتُal-ʿilmāniyyātu
Accusative,عِلْمَانِيِّينَʿilmāniyyīna,الْعِلْمَانِيِّينَal-ʿilmāniyyīna,عِلْمَانِيَّاتٍʿilmāniyyātin,الْعِلْمَانِيَّاتِal-ʿilmāniyyāti
Genitive,عِلْمَانِيِّينَʿilmāniyyīna,الْعِلْمَانِيِّينَal-ʿilmāniyyīna,عِلْمَانِيَّاتٍʿilmāniyyātin,الْعِلْمَانِيَّاتِal-ʿilmāniyyāti
