0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,رَصْفraṣf,,,,,,,,
active participleاِسْم الْفَاعِل,رَاصِفrāṣif,,,,,,,,
passive participleاِسْم الْامَفْعُول,مَرْصُوفmarṣūf,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,رَصَفْتُraṣaftu,رَصَفْتَraṣafta,رَصَفَraṣafa,رَصَفْتُمَاraṣaftumā,رَصَفَاraṣafā,رَصَفْنَاraṣafnā,رَصَفْتُمْraṣaftum,رَصَفُواraṣafū
f,رَصَفْتِraṣafti,رَصَفَتْraṣafat,رَصَفَتَاraṣafatā,رَصَفْتُنَّraṣaftunna,رَصَفْنَraṣafna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَرْصُفُʾarṣufu,تَرْصُفُtarṣufu,يَرْصُفُyarṣufu,تَرْصُفَانِtarṣufāni,يَرْصُفَانِyarṣufāni,نَرْصُفُnarṣufu,تَرْصُفُونَtarṣufūna,يَرْصُفُونَyarṣufūna
f,تَرْصُفِينَtarṣufīna,تَرْصُفُtarṣufu,تَرْصُفَانِtarṣufāni,تَرْصُفْنَtarṣufna,يَرْصُفْنَyarṣufna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَرْصُفَʾarṣufa,تَرْصُفَtarṣufa,يَرْصُفَyarṣufa,تَرْصُفَاtarṣufā,يَرْصُفَاyarṣufā,نَرْصُفَnarṣufa,تَرْصُفُوtarṣufū,يَرْصُفُوyarṣufū
f,تَرْصُفِيtarṣufī,تَرْصُفَtarṣufa,تَرْصُفَاtarṣufā,تَرْصُفْنَtarṣufna,يَرْصُفْنَyarṣufna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَرْصُفْʾarṣuf,تَرْصُفْtarṣuf,يَرْصُفْyarṣuf,تَرْصُفَاtarṣufā,يَرْصُفَاyarṣufā,نَرْصُفْnarṣuf,تَرْصُفُوtarṣufū,يَرْصُفُوyarṣufū
f,تَرْصُفِيtarṣufī,تَرْصُفْtarṣuf,تَرْصُفَاtarṣufā,تَرْصُفْنَtarṣufna,يَرْصُفْنَyarṣufna,,,,
imperativeالْأَمْر,m,,اُرْصُفْurṣuf,,اُرْصُفَاurṣufā,,,اُرْصُفُوurṣufū,
f,اُرْصُفِيurṣufī,اُرْصُفْنَurṣufna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,رُصِفْتُruṣiftu,رُصِفْتَruṣifta,رُصِفَruṣifa,رُصِفْتُمَاruṣiftumā,رُصِفَاruṣifā,رُصِفْنَاruṣifnā,رُصِفْتُمْruṣiftum,رُصِفُواruṣifū
f,رُصِفْتِruṣifti,رُصِفَتْruṣifat,رُصِفَتَاruṣifatā,رُصِفْتُنَّruṣiftunna,رُصِفْنَruṣifna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُرْصَفُʾurṣafu,تُرْصَفُturṣafu,يُرْصَفُyurṣafu,تُرْصَفَانِturṣafāni,يُرْصَفَانِyurṣafāni,نُرْصَفُnurṣafu,تُرْصَفُونَturṣafūna,يُرْصَفُونَyurṣafūna
