0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,طَرَبṭarab,,,,,,,,
active participleاِسْم الْفَاعِل,طَارِبṭārib,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,طَرِبْتُṭaribtu,طَرِبْتَṭaribta,طَرِبَṭariba,طَرِبْتُمَاṭaribtumā,طَرِبَاṭaribā,طَرِبْنَاṭaribnā,طَرِبْتُمْṭaribtum,طَرِبُواṭaribū
f,طَرِبْتِṭaribti,طَرِبَتْṭaribat,طَرِبَتَاṭaribatā,طَرِبْتُنَّṭaribtunna,طَرِبْنَṭaribna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَطْرَبُʾaṭrabu,تَطْرَبُtaṭrabu,يَطْرَبُyaṭrabu,تَطْرَبَانِtaṭrabāni,يَطْرَبَانِyaṭrabāni,نَطْرَبُnaṭrabu,تَطْرَبُونَtaṭrabūna,يَطْرَبُونَyaṭrabūna
f,تَطْرَبِينَtaṭrabīna,تَطْرَبُtaṭrabu,تَطْرَبَانِtaṭrabāni,تَطْرَبْنَtaṭrabna,يَطْرَبْنَyaṭrabna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَطْرَبَʾaṭraba,تَطْرَبَtaṭraba,يَطْرَبَyaṭraba,تَطْرَبَاtaṭrabā,يَطْرَبَاyaṭrabā,نَطْرَبَnaṭraba,تَطْرَبُوtaṭrabū,يَطْرَبُوyaṭrabū
f,تَطْرَبِيtaṭrabī,تَطْرَبَtaṭraba,تَطْرَبَاtaṭrabā,تَطْرَبْنَtaṭrabna,يَطْرَبْنَyaṭrabna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَطْرَبْʾaṭrab,تَطْرَبْtaṭrab,يَطْرَبْyaṭrab,تَطْرَبَاtaṭrabā,يَطْرَبَاyaṭrabā,نَطْرَبْnaṭrab,تَطْرَبُوtaṭrabū,يَطْرَبُوyaṭrabū
f,تَطْرَبِيtaṭrabī,تَطْرَبْtaṭrab,تَطْرَبَاtaṭrabā,تَطْرَبْنَtaṭrabna,يَطْرَبْنَyaṭrabna,,,,
imperativeالْأَمْر,m,,اِطْرَبْiṭrab,,اِطْرَبَاiṭrabā,,,اِطْرَبُوiṭrabū,
f,اِطْرَبِيiṭrabī,اِطْرَبْنَiṭrabna,,,,,,,
verbal nounالْمَصْدَر,تَطْرِيبtaṭrīb,,,,,,,,
active participleاِسْم الْفَاعِل,مُطَرِّبmuṭarrib,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُطَرَّبmuṭarrab,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,طَرَّبْتُṭarrabtu,طَرَّبْتَṭarrabta,طَرَّبَṭarraba,طَرَّبْتُمَاṭarrabtumā,طَرَّبَاṭarrabā,طَرَّبْنَاṭarrabnā,طَرَّبْتُمْṭarrabtum,طَرَّبُواṭarrabū
f,طَرَّبْتِṭarrabti,طَرَّبَتْṭarrabat,طَرَّبَتَاṭarrabatā,طَرَّبْتُنَّṭarrabtunna,طَرَّبْنَṭarrabna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُطَرِّبُʾuṭarribu,تُطَرِّبُtuṭarribu,يُطَرِّبُyuṭarribu,تُطَرِّبَانِtuṭarribāni,يُطَرِّبَانِyuṭarribāni,نُطَرِّبُnuṭarribu,تُطَرِّبُونَtuṭarribūna,يُطَرِّبُونَyuṭarribūna
f,تُطَرِّبِينَtuṭarribīna,تُطَرِّبُtuṭarribu,تُطَرِّبَانِtuṭarribāni,تُطَرِّبْنَtuṭarribna,يُطَرِّبْنَyuṭarribna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُطَرِّبَʾuṭarriba,تُطَرِّبَtuṭarriba,يُطَرِّبَyuṭarriba,تُطَرِّبَاtuṭarribā,يُطَرِّبَاyuṭarribā,نُطَرِّبَnuṭarriba,تُطَرِّبُوtuṭarribū,يُطَرِّبُوyuṭarribū
f,تُطَرِّبِيtuṭarribī,تُطَرِّبَtuṭarriba,تُطَرِّبَاtuṭarribā,تُطَرِّبْنَtuṭarribna,يُطَرِّبْنَyuṭarribna,,,,
