0,1,2,3,4,5,6,7,8,9
verbal nounالْمَصْدَر,تَوْكِيدtawkīd,,,,,,,,
active participleاِسْم الْفَاعِل,مُوَكِّدmuwakkid,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُوَكَّدmuwakkad,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وَكَّدْتُwakkadtu,وَكَّدْتَwakkadta,وَكَّدَwakkada,وَكَّدْتُمَاwakkadtumā,وَكَّدَاwakkadā,وَكَّدْنَاwakkadnā,وَكَّدْتُمْwakkadtum,وَكَّدُواwakkadū
f,وَكَّدْتِwakkadti,وَكَّدَتْwakkadat,وَكَّدَتَاwakkadatā,وَكَّدْتُنَّwakkadtunna,وَكَّدْنَwakkadna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُوَكِّدُʾuwakkidu,تُوَكِّدُtuwakkidu,يُوَكِّدُyuwakkidu,تُوَكِّدَانِtuwakkidāni,يُوَكِّدَانِyuwakkidāni,نُوَكِّدُnuwakkidu,تُوَكِّدُونَtuwakkidūna,يُوَكِّدُونَyuwakkidūna
f,تُوَكِّدِينَtuwakkidīna,تُوَكِّدُtuwakkidu,تُوَكِّدَانِtuwakkidāni,تُوَكِّدْنَtuwakkidna,يُوَكِّدْنَyuwakkidna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُوَكِّدَʾuwakkida,تُوَكِّدَtuwakkida,يُوَكِّدَyuwakkida,تُوَكِّدَاtuwakkidā,يُوَكِّدَاyuwakkidā,نُوَكِّدَnuwakkida,تُوَكِّدُوtuwakkidū,يُوَكِّدُوyuwakkidū
f,تُوَكِّدِيtuwakkidī,تُوَكِّدَtuwakkida,تُوَكِّدَاtuwakkidā,تُوَكِّدْنَtuwakkidna,يُوَكِّدْنَyuwakkidna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُوَكِّدْʾuwakkid,تُوَكِّدْtuwakkid,يُوَكِّدْyuwakkid,تُوَكِّدَاtuwakkidā,يُوَكِّدَاyuwakkidā,نُوَكِّدْnuwakkid,تُوَكِّدُوtuwakkidū,يُوَكِّدُوyuwakkidū
f,تُوَكِّدِيtuwakkidī,تُوَكِّدْtuwakkid,تُوَكِّدَاtuwakkidā,تُوَكِّدْنَtuwakkidna,يُوَكِّدْنَyuwakkidna,,,,
imperativeالْأَمْر,m,,وَكِّدْwakkid,,وَكِّدَاwakkidā,,,وَكِّدُوwakkidū,
f,وَكِّدِيwakkidī,وَكِّدْنَwakkidna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وُكِّدْتُwukkidtu,وُكِّدْتَwukkidta,وُكِّدَwukkida,وُكِّدْتُمَاwukkidtumā,وُكِّدَاwukkidā,وُكِّدْنَاwukkidnā,وُكِّدْتُمْwukkidtum,وُكِّدُواwukkidū
f,وُكِّدْتِwukkidti,وُكِّدَتْwukkidat,وُكِّدَتَاwukkidatā,وُكِّدْتُنَّwukkidtunna,وُكِّدْنَwukkidna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُوَكَّدُʾuwakkadu,تُوَكَّدُtuwakkadu,يُوَكَّدُyuwakkadu,تُوَكَّدَانِtuwakkadāni,يُوَكَّدَانِyuwakkadāni,نُوَكَّدُnuwakkadu,تُوَكَّدُونَtuwakkadūna,يُوَكَّدُونَyuwakkadūna
f,تُوَكَّدِينَtuwakkadīna,تُوَكَّدُtuwakkadu,تُوَكَّدَانِtuwakkadāni,تُوَكَّدْنَtuwakkadna,يُوَكَّدْنَyuwakkadna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُوَكَّدَʾuwakkada,تُوَكَّدَtuwakkada,يُوَكَّدَyuwakkada,تُوَكَّدَاtuwakkadā,يُوَكَّدَاyuwakkadā,نُوَكَّدَnuwakkada,تُوَكَّدُوtuwakkadū,يُوَكَّدُوyuwakkadū
f,تُوَكَّدِيtuwakkadī,تُوَكَّدَtuwakkada,تُوَكَّدَاtuwakkadā,تُوَكَّدْنَtuwakkadna,يُوَكَّدْنَyuwakkadna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُوَكَّدْʾuwakkad,تُوَكَّدْtuwakkad,يُوَكَّدْyuwakkad,تُوَكَّدَاtuwakkadā,يُوَكَّدَاyuwakkadā,نُوَكَّدْnuwakkad,تُوَكَّدُوtuwakkadū,يُوَكَّدُوyuwakkadū
f,تُوَكَّدِيtuwakkadī,تُوَكَّدْtuwakkad,تُوَكَّدَاtuwakkadā,تُوَكَّدْنَtuwakkadna,يُوَكَّدْنَyuwakkadna,,,,
