0,1,2,3,4,5,6,7,8,9
Picture dictionary,,,,,,,,,
جبين حاجب  رمشة عين أنف منخر خد فم شفة  فك ذقن,,,,,,,,,
Click on labels in the image,Click on labels in the image,,,,,,,,
Click on labels in the image,,,,,,,,,
جسم,جسم,جسم,,,,,,,
جسم,جسم,,,,,,,,
جسم,,,,,,,,,
Click on labels in the image,,,,,,,,,
جسم,جسم,,,,,,,,
جسم,,,,,,,,,
جسم,,,,,,,,,
Audio,,(file),,,,,,,
verbal nounالْمَصْدَر,وَجَاهَةwajāha,,,,,,,,
active participleاِسْم الْفَاعِل,وَاجِهwājih,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وَجُهْتُwajuhtu,وَجُهْتَwajuhta,وَجُهَwajuha,وَجُهْتُمَاwajuhtumā,وَجُهَاwajuhā,وَجُهْنَاwajuhnā,وَجُهْتُمْwajuhtum,وَجُهُواwajuhū
f,وَجُهْتِwajuhti,وَجُهَتْwajuhat,وَجُهَتَاwajuhatā,وَجُهْتُنَّwajuhtunna,وَجُهْنَwajuhna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أَوْجُهُʾawjuhu,تَوْجُهُtawjuhu,يَوْجُهُyawjuhu,تَوْجُهَانِtawjuhāni,يَوْجُهَانِyawjuhāni,نَوْجُهُnawjuhu,تَوْجُهُونَtawjuhūna,يَوْجُهُونَyawjuhūna
f,تَوْجُهِينَtawjuhīna,تَوْجُهُtawjuhu,تَوْجُهَانِtawjuhāni,تَوْجُهْنَtawjuhna,يَوْجُهْنَyawjuhna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أَوْجُهَʾawjuha,تَوْجُهَtawjuha,يَوْجُهَyawjuha,تَوْجُهَاtawjuhā,يَوْجُهَاyawjuhā,نَوْجُهَnawjuha,تَوْجُهُوtawjuhū,يَوْجُهُوyawjuhū
f,تَوْجُهِيtawjuhī,تَوْجُهَtawjuha,تَوْجُهَاtawjuhā,تَوْجُهْنَtawjuhna,يَوْجُهْنَyawjuhna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أَوْجُهْʾawjuh,تَوْجُهْtawjuh,يَوْجُهْyawjuh,تَوْجُهَاtawjuhā,يَوْجُهَاyawjuhā,نَوْجُهْnawjuh,تَوْجُهُوtawjuhū,يَوْجُهُوyawjuhū
f,تَوْجُهِيtawjuhī,تَوْجُهْtawjuh,تَوْجُهَاtawjuhā,تَوْجُهْنَtawjuhna,يَوْجُهْنَyawjuhna,,,,
imperativeالْأَمْر,m,,اُوجُهْūjuh,,اُوجُهَاūjuhā,,,اُوجُهُوūjuhū,
f,اُوجُهِيūjuhī,اُوجُهْنَūjuhna,,,,,,,
verbal nounالْمَصْدَر,تَوْجِيهtawjīh,,,,,,,,
active participleاِسْم الْفَاعِل,مُوَجِّهmuwajjih,,,,,,,,
passive participleاِسْم الْامَفْعُول,مُوَجَّهmuwajjah,,,,,,,,
active voiceالْفِعْل الْمَعْلُوم,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وَجَّهْتُwajjahtu,وَجَّهْتَwajjahta,وَجَّهَwajjaha,وَجَّهْتُمَاwajjahtumā,وَجَّهَاwajjahā,وَجَّهْنَاwajjahnā,وَجَّهْتُمْwajjahtum,وَجَّهُواwajjahū
f,وَجَّهْتِwajjahti,وَجَّهَتْwajjahat,وَجَّهَتَاwajjahatā,وَجَّهْتُنَّwajjahtunna,وَجَّهْنَwajjahna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُوَجِّهُʾuwajjihu,تُوَجِّهُtuwajjihu,يُوَجِّهُyuwajjihu,تُوَجِّهَانِtuwajjihāni,يُوَجِّهَانِyuwajjihāni,نُوَجِّهُnuwajjihu,تُوَجِّهُونَtuwajjihūna,يُوَجِّهُونَyuwajjihūna
f,تُوَجِّهِينَtuwajjihīna,تُوَجِّهُtuwajjihu,تُوَجِّهَانِtuwajjihāni,تُوَجِّهْنَtuwajjihna,يُوَجِّهْنَyuwajjihna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُوَجِّهَʾuwajjiha,تُوَجِّهَtuwajjiha,يُوَجِّهَyuwajjiha,تُوَجِّهَاtuwajjihā,يُوَجِّهَاyuwajjihā,نُوَجِّهَnuwajjiha,تُوَجِّهُوtuwajjihū,يُوَجِّهُوyuwajjihū
f,تُوَجِّهِيtuwajjihī,تُوَجِّهَtuwajjiha,تُوَجِّهَاtuwajjihā,تُوَجِّهْنَtuwajjihna,يُوَجِّهْنَyuwajjihna,,,,
jussiveالْمُضَارِع الْمَجْزُوم,m,أُوَجِّهْʾuwajjih,تُوَجِّهْtuwajjih,يُوَجِّهْyuwajjih,تُوَجِّهَاtuwajjihā,يُوَجِّهَاyuwajjihā,نُوَجِّهْnuwajjih,تُوَجِّهُوtuwajjihū,يُوَجِّهُوyuwajjihū
f,تُوَجِّهِيtuwajjihī,تُوَجِّهْtuwajjih,تُوَجِّهَاtuwajjihā,تُوَجِّهْنَtuwajjihna,يُوَجِّهْنَyuwajjihna,,,,
imperativeالْأَمْر,m,,وَجِّهْwajjih,,وَجِّهَاwajjihā,,,وَجِّهُوwajjihū,
f,وَجِّهِيwajjihī,وَجِّهْنَwajjihna,,,,,,,
passive voiceالْفِعْل الْمَجْهُول,,,,,,,,,
,singularالْمُفْرَد,,dualالْمُثَنَّى,,pluralالْجَمْع,,,,
,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,2nd personالْمُخَاطَب,3rd personالْغَائِب,1st personالْمُتَكَلِّم,2nd personالْمُخَاطَب,3rd personالْغَائِب,
past (perfect) indicativeالْمَاضِي,m,وُجِّهْتُwujjihtu,وُجِّهْتَwujjihta,وُجِّهَwujjiha,وُجِّهْتُمَاwujjihtumā,وُجِّهَاwujjihā,وُجِّهْنَاwujjihnā,وُجِّهْتُمْwujjihtum,وُجِّهُواwujjihū
f,وُجِّهْتِwujjihti,وُجِّهَتْwujjihat,وُجِّهَتَاwujjihatā,وُجِّهْتُنَّwujjihtunna,وُجِّهْنَwujjihna,,,,
non-past (imperfect) indicativeالْمُضَارِع,m,أُوَجَّهُʾuwajjahu,تُوَجَّهُtuwajjahu,يُوَجَّهُyuwajjahu,تُوَجَّهَانِtuwajjahāni,يُوَجَّهَانِyuwajjahāni,نُوَجَّهُnuwajjahu,تُوَجَّهُونَtuwajjahūna,يُوَجَّهُونَyuwajjahūna
f,تُوَجَّهِينَtuwajjahīna,تُوَجَّهُtuwajjahu,تُوَجَّهَانِtuwajjahāni,تُوَجَّهْنَtuwajjahna,يُوَجَّهْنَyuwajjahna,,,,
subjunctiveالْمُضَارِع الْمَنْصُوب,m,أُوَجَّهَʾuwajjaha,تُوَجَّهَtuwajjaha,يُوَجَّهَyuwajjaha,تُوَجَّهَاtuwajjahā,يُوَجَّهَاyuwajjahā,نُوَجَّهَnuwajjaha,تُوَجَّهُوtuwajjahū,يُوَجَّهُوyuwajjahū
