0,1,2,3,4
Singular,Masculine,Feminine,,
basic singular triptote,singular triptote in ـَة ‎(-a),,,
Indefinite,Definite,Indefinite,Definite,
Informal,يَسُوعِيyasūʿī,الْيَسُوعِيal-yasūʿī,يَسُوعِيَّةyasūʿiyya,الْيَسُوعِيَّةal-yasūʿiyya
Nominative,يَسُوعِيٌّyasūʿiyyun,الْيَسُوعِيُّal-yasūʿiyyu,يَسُوعِيَّةٌyasūʿiyyatun,الْيَسُوعِيَّةُal-yasūʿiyyatu
Accusative,يَسُوعِيًّاyasūʿiyyan,الْيَسُوعِيَّal-yasūʿiyya,يَسُوعِيَّةًyasūʿiyyatan,الْيَسُوعِيَّةَal-yasūʿiyyata
Genitive,يَسُوعِيٍّyasūʿiyyin,الْيَسُوعِيِّal-yasūʿiyyi,يَسُوعِيَّةٍyasūʿiyyatin,الْيَسُوعِيَّةِal-yasūʿiyyati
Dual,Masculine,Feminine,,
Indefinite,Definite,Indefinite,Definite,
Informal,يَسُوعِيَّيْنyasūʿiyyayn,الْيَسُوعِيَّيْنal-yasūʿiyyayn,يَسُوعِيَّتَيْنyasūʿiyyatayn,الْيَسُوعِيَّتَيْنal-yasūʿiyyatayn
Nominative,يَسُوعِيَّانِyasūʿiyyāni,الْيَسُوعِيَّانِal-yasūʿiyyāni,يَسُوعِيَّتَانِyasūʿiyyatāni,الْيَسُوعِيَّتَانِal-yasūʿiyyatāni
Accusative,يَسُوعِيَّيْنِyasūʿiyyayni,الْيَسُوعِيَّيْنِal-yasūʿiyyayni,يَسُوعِيَّتَيْنِyasūʿiyyatayni,الْيَسُوعِيَّتَيْنِal-yasūʿiyyatayni
Genitive,يَسُوعِيَّيْنِyasūʿiyyayni,الْيَسُوعِيَّيْنِal-yasūʿiyyayni,يَسُوعِيَّتَيْنِyasūʿiyyatayni,الْيَسُوعِيَّتَيْنِal-yasūʿiyyatayni
Plural,Masculine,Feminine,,
plural unknown,sound feminine plural,,,
Indefinite,Definite,Indefinite,Definite,
Informal,??,??,يَسُوعِيَّاتyasūʿiyyāt,الْيَسُوعِيَّاتal-yasūʿiyyāt
Nominative,??,??,يَسُوعِيَّاتٌyasūʿiyyātun,الْيَسُوعِيَّاتُal-yasūʿiyyātu
Accusative,??,??,يَسُوعِيَّاتٍyasūʿiyyātin,الْيَسُوعِيَّاتِal-yasūʿiyyāti
Genitive,??,??,يَسُوعِيَّاتٍyasūʿiyyātin,الْيَسُوعِيَّاتِal-yasūʿiyyāti
Singular,basic singular triptote,,,
Indefinite,Definite,Construct,,
Informal,يَسُوعِيyasūʿī,الْيَسُوعِيal-yasūʿī,يَسُوعِيyasūʿī,
Nominative,يَسُوعِيٌّyasūʿiyyun,الْيَسُوعِيُّal-yasūʿiyyu,يَسُوعِيُّyasūʿiyyu,
Accusative,يَسُوعِيًّاyasūʿiyyan,الْيَسُوعِيَّal-yasūʿiyya,يَسُوعِيَّyasūʿiyya,
Genitive,يَسُوعِيٍّyasūʿiyyin,الْيَسُوعِيِّal-yasūʿiyyi,يَسُوعِيِّyasūʿiyyi,
Dual,Indefinite,Definite,Construct,
Informal,يَسُوعِيَّيْنyasūʿiyyayn,الْيَسُوعِيَّيْنal-yasūʿiyyayn,يَسُوعِيَّيْyasūʿiyyay,
Nominative,يَسُوعِيَّانِyasūʿiyyāni,الْيَسُوعِيَّانِal-yasūʿiyyāni,يَسُوعِيَّاyasūʿiyyā,
Accusative,يَسُوعِيَّيْنِyasūʿiyyayni,الْيَسُوعِيَّيْنِal-yasūʿiyyayni,يَسُوعِيَّيْyasūʿiyyay,
Genitive,يَسُوعِيَّيْنِyasūʿiyyayni,الْيَسُوعِيَّيْنِal-yasūʿiyyayni,يَسُوعِيَّيْyasūʿiyyay,
Plural,sound masculine plural,,,
Indefinite,Definite,Construct,,
Informal,يَسُوعِيِّينyasūʿiyyīn,الْيَسُوعِيِّينal-yasūʿiyyīn,يَسُوعِيِّيyasūʿiyyī,
Nominative,يَسُوعِيُّونَyasūʿiyyūna,الْيَسُوعِيُّونَal-yasūʿiyyūna,يَسُوعِيُّوyasūʿiyyū,
Accusative,يَسُوعِيِّينَyasūʿiyyīna,الْيَسُوعِيِّينَal-yasūʿiyyīna,يَسُوعِيِّيyasūʿiyyī,
Genitive,يَسُوعِيِّينَyasūʿiyyīna,الْيَسُوعِيِّينَal-yasūʿiyyīna,يَسُوعِيِّيyasūʿiyyī,
