0,1,2,3,4
Audio,,(file),,
Singular,Masculine,Feminine,,
basic singular triptote,singular triptote in ـَة ‎(-a),,,
Indefinite,Definite,Indefinite,Definite,
Informal,سَعِيدsaʿīd,السَّعِيدas-saʿīd,سَعِيدَةsaʿīda,السَّعِيدَةas-saʿīda
Nominative,سَعِيدٌsaʿīdun,السَّعِيدُas-saʿīdu,سَعِيدَةٌsaʿīdatun,السَّعِيدَةُas-saʿīdatu
Accusative,سَعِيدًاsaʿīdan,السَّعِيدَas-saʿīda,سَعِيدَةًsaʿīdatan,السَّعِيدَةَas-saʿīdata
Genitive,سَعِيدٍsaʿīdin,السَّعِيدِas-saʿīdi,سَعِيدَةٍsaʿīdatin,السَّعِيدَةِas-saʿīdati
Dual,Masculine,Feminine,,
Indefinite,Definite,Indefinite,Definite,
Informal,سَعِيدَيْنsaʿīdayn,السَّعِيدَيْنas-saʿīdayn,سَعِيدَتَيْنsaʿīdatayn,السَّعِيدَتَيْنas-saʿīdatayn
Nominative,سَعِيدَانِsaʿīdāni,السَّعِيدَانِas-saʿīdāni,سَعِيدَتَانِsaʿīdatāni,السَّعِيدَتَانِas-saʿīdatāni
Accusative,سَعِيدَيْنِsaʿīdayni,السَّعِيدَيْنِas-saʿīdayni,سَعِيدَتَيْنِsaʿīdatayni,السَّعِيدَتَيْنِas-saʿīdatayni
Genitive,سَعِيدَيْنِsaʿīdayni,السَّعِيدَيْنِas-saʿīdayni,سَعِيدَتَيْنِsaʿīdatayni,السَّعِيدَتَيْنِas-saʿīdatayni
Plural,Masculine,Feminine,,
sound masculine plural‎; basic broken plural diptote‎; basic broken plural triptote,sound feminine plural,,,
Indefinite,Definite,Indefinite,Definite,
Informal,سَعِيدِين‎; سُعَدَاء‎; سُعُدsaʿīdīn‎; suʿadāʾ‎; suʿud,السَّعِيدِين‎; السُّعَدَاء‎; السُّعُدas-saʿīdīn‎; as-suʿadāʾ‎; as-suʿud,سَعِيدَاتsaʿīdāt,السَّعِيدَاتas-saʿīdāt
Nominative,سَعِيدُونَ‎; سُعَدَاءُ‎; سُعُدٌsaʿīdūna‎; suʿadāʾu‎; suʿudun,السَّعِيدُونَ‎; السُّعَدَاءُ‎; السُّعُدُas-saʿīdūna‎; as-suʿadāʾu‎; as-suʿudu,سَعِيدَاتٌsaʿīdātun,السَّعِيدَاتُas-saʿīdātu
Accusative,سَعِيدِينَ‎; سُعَدَاءَ‎; سُعُدًاsaʿīdīna‎; suʿadāʾa‎; suʿudan,السَّعِيدِينَ‎; السُّعَدَاءَ‎; السُّعُدَas-saʿīdīna‎; as-suʿadāʾa‎; as-suʿuda,سَعِيدَاتٍsaʿīdātin,السَّعِيدَاتِas-saʿīdāti
Genitive,سَعِيدِينَ‎; سُعَدَاءَ‎; سُعُدٍsaʿīdīna‎; suʿadāʾa‎; suʿudin,السَّعِيدِينَ‎; السُّعَدَاءِ‎; السُّعُدِas-saʿīdīna‎; as-suʿadāʾi‎; as-suʿudi,سَعِيدَاتٍsaʿīdātin,السَّعِيدَاتِas-saʿīdāti
Persian: سعید ‎(sa'id),,,,
Bashkir: Сәғит ‎(Säğit)  Bengali: সাইদ ‎(Said),,English: Sayid  Persian: سعید ‎(Sa'id),,
