0,1,2,3,4,5
,singular,plural,,,
indefinite,кон,коне,,,
definite(subject form),конят,конете,,,
definite(object form),коня,,,,
count form,—,коня,,,
vocative form,коню,коне,,,
Chess pieces in Bulgarian · шахматни фигури ‎(šahmatni figuri) (layout · text),,,,,
,,,,,
цар ‎(car),царица ‎(carica),топ ‎(top),офицер ‎(oficer),кон ‎(kon),пешка ‎(peška)
