0,1,2,3
,Singular,Plural,
First person,gen i,ganddon ni,
Second person,gen ti,gennych chi,
Third person,ganddo fe/fo m ganddi hi f,ganddyn nhw,
Welsh mutation,,,
radical,soft,nasal,aspirate
can,gan,nghan,chan
Note: Some of these forms may be hypothetical. Not everypossible mutated form of every word actually occurs.,,,
