0,1,2,3,4,5,6,7
Audio,,(file),,,,,
,singular,plural,impersonal,,,,
first,second,third,first,second,third,,
present/future,neidiaf,neidi,"naid, neidia",neidiwn,neidiwch,neidiant,neidir
imperfect/conditional,neidiwn,neidit,neidiai,neidiem,neidiech,neidient,neidid
preterite,neidiais,neidiaist,neidiodd,neidiasom,neidiasoch,neidiasant,neidiwyd
pluperfect,neidiaswn,neidiasit,neidiasai,neidiasem,neidiasech,neidiasent,"neidiasid, neidiesid"
subjunctive,neidiwyf,neidiech,neidio,neidiom,neidioch,neidiont,neidier
imperative,—,"naid, neidia",neidied,neidiwn,neidiwch,neidient,neidier
verbal noun,neidio,,,,,,
verbal adjectives,—neidiadwy,,,,,,
