0,1,2,3,4
Welsh mutation,,,,
radical,soft,nasal,h-prothesis,
oren,unchanged,unchanged,horen,
Note: Some of these forms may be hypothetical. Not everypossible mutated form of every word actually occurs.,,,,
Colors in Welsh · lliwiau (layout · text),,,,
coch,gwyrdd,melyn,melynwyn,gwyn
rhudd,?,?,?,pinc
?,glas,"oren, melyngoch",llwyd,fioled
du,porffor,brown,"asur, gwynlas",gwyrddlas
