0,1,2
PIE root,,
*h₂er-,,
Audio,,(file)
,singular,plural
nominative,հարմար ‎(harmar),հարմարներ ‎(harmarner)
dative,հարմարի ‎(harmari),հարմարների ‎(harmarneri)
ablative,հարմարից ‎(harmaricʿ),հարմարներից ‎(harmarnericʿ)
instrumental,հարմարով ‎(harmarov),հարմարներով ‎(harmarnerov)
locative,հարմարում ‎(harmarum),հարմարներում ‎(harmarnerum)
,definite forms,
nominative,հարմարը/հարմարն ‎(harmarə/harmarn),հարմարները/հարմարներն ‎(harmarnerə/harmarnern)
dative,հարմարին ‎(harmarin),հարմարներին ‎(harmarnerin)
,1st person possessive forms (my),
nominative,հարմարս ‎(harmars),հարմարներս ‎(harmarners)
dative,հարմարիս ‎(harmaris),հարմարներիս ‎(harmarneris)
ablative,հարմարիցս ‎(harmaricʿs),հարմարներիցս ‎(harmarnericʿs)
instrumental,հարմարովս ‎(harmarovs),հարմարներովս ‎(harmarnerovs)
locative,հարմարումս ‎(harmarums),հարմարներումս ‎(harmarnerums)
,2nd person possessive forms (your),
nominative,հարմարդ ‎(harmard),հարմարներդ ‎(harmarnerd)
dative,հարմարիդ ‎(harmarid),հարմարներիդ ‎(harmarnerid)
ablative,հարմարիցդ ‎(harmaricʿd),հարմարներիցդ ‎(harmarnericʿd)
instrumental,հարմարովդ ‎(harmarovd),հարմարներովդ ‎(harmarnerovd)
locative,հարմարումդ ‎(harmarumd),հարմարներումդ ‎(harmarnerumd)
,singular,plural
nominative,հարմար ‎(harmar),հարմարներ ‎(harmarner)
dative,հարմարի ‎(harmari),հարմարների ‎(harmarneri)
ablative,հարմարից ‎(harmaricʿ),հարմարներից ‎(harmarnericʿ)
instrumental,հարմարով ‎(harmarov),հարմարներով ‎(harmarnerov)
locative,—,—
,definite forms,
nominative,հարմարը/հարմարն ‎(harmarə/harmarn),հարմարները/հարմարներն ‎(harmarnerə/harmarnern)
dative,հարմարին ‎(harmarin),հարմարներին ‎(harmarnerin)
,1st person possessive forms (my),
nominative,հարմարս ‎(harmars),հարմարներս ‎(harmarners)
dative,հարմարիս ‎(harmaris),հարմարներիս ‎(harmarneris)
ablative,հարմարիցս ‎(harmaricʿs),հարմարներիցս ‎(harmarnericʿs)
instrumental,հարմարովս ‎(harmarovs),հարմարներովս ‎(harmarnerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,հարմարդ ‎(harmard),հարմարներդ ‎(harmarnerd)
dative,հարմարիդ ‎(harmarid),հարմարներիդ ‎(harmarnerid)
ablative,հարմարիցդ ‎(harmaricʿd),հարմարներիցդ ‎(harmarnericʿd)
instrumental,հարմարովդ ‎(harmarovd),հարմարներովդ ‎(harmarnerovd)
locative,—,—
