0,1,2
Audio,,(file)
,singular,plural
nominative,տիպ ‎(tip),տիպեր ‎(tiper)
dative,տիպի ‎(tipi),տիպերի ‎(tiperi)
ablative,տիպից ‎(tipicʿ),տիպերից ‎(tipericʿ)
instrumental,տիպով ‎(tipov),տիպերով ‎(tiperov)
locative,տիպում ‎(tipum),տիպերում ‎(tiperum)
,definite forms,
nominative,տիպը/տիպն ‎(tipə/tipn),տիպերը/տիպերն ‎(tiperə/tipern)
dative,տիպին ‎(tipin),տիպերին ‎(tiperin)
,1st person possessive forms (my),
nominative,տիպս ‎(tips),տիպերս ‎(tipers)
dative,տիպիս ‎(tipis),տիպերիս ‎(tiperis)
ablative,տիպիցս ‎(tipicʿs),տիպերիցս ‎(tipericʿs)
instrumental,տիպովս ‎(tipovs),տիպերովս ‎(tiperovs)
locative,տիպումս ‎(tipums),տիպերումս ‎(tiperums)
,2nd person possessive forms (your),
nominative,տիպդ ‎(tipd),տիպերդ ‎(tiperd)
dative,տիպիդ ‎(tipid),տիպերիդ ‎(tiperid)
ablative,տիպիցդ ‎(tipicʿd),տիպերիցդ ‎(tipericʿd)
instrumental,տիպովդ ‎(tipovd),տիպերովդ ‎(tiperovd)
locative,տիպումդ ‎(tipumd),տիպերումդ ‎(tiperumd)
,singular,plural
nominative,տիպ ‎(tip),տպեր ‎(tper)
dative,տպի ‎(tpi),տպերի ‎(tperi)
ablative,տպից ‎(tpicʿ),տպերից ‎(tpericʿ)
instrumental,տպով ‎(tpov),տպերով ‎(tperov)
locative,տպում ‎(tpum),տպերում ‎(tperum)
,definite forms,
nominative,տիպը/տիպն ‎(tipə/tipn),տպերը/տպերն ‎(tperə/tpern)
dative,տպին ‎(tpin),տպերին ‎(tperin)
,1st person possessive forms (my),
nominative,տիպս ‎(tips),տպերս ‎(tpers)
dative,տպիս ‎(tpis),տպերիս ‎(tperis)
ablative,տպիցս ‎(tpicʿs),տպերիցս ‎(tpericʿs)
instrumental,տպովս ‎(tpovs),տպերովս ‎(tperovs)
locative,տպումս ‎(tpums),տպերումս ‎(tperums)
,2nd person possessive forms (your),
nominative,տիպդ ‎(tipd),տպերդ ‎(tperd)
dative,տպիդ ‎(tpid),տպերիդ ‎(tperid)
ablative,տպիցդ ‎(tpicʿd),տպերիցդ ‎(tpericʿd)
instrumental,տպովդ ‎(tpovd),տպերովդ ‎(tperovd)
locative,տպումդ ‎(tpumd),տպերումդ ‎(tperumd)
colloquial,,
