0,1,2
,singular,plural
nominative,ցած ‎(cʿac),ցածեր ‎(cʿacer)
dative,ցածի ‎(cʿaci),ցածերի ‎(cʿaceri)
ablative,ցածից ‎(cʿacicʿ),ցածերից ‎(cʿacericʿ)
instrumental,ցածով ‎(cʿacov),ցածերով ‎(cʿacerov)
locative,ցածում ‎(cʿacum),ցածերում ‎(cʿacerum)
,definite forms,
nominative,ցածը/ցածն ‎(cʿacə/cʿacn),ցածերը/ցածերն ‎(cʿacerə/cʿacern)
dative,ցածին ‎(cʿacin),ցածերին ‎(cʿacerin)
,1st person possessive forms (my),
nominative,ցածս ‎(cʿacs),ցածերս ‎(cʿacers)
dative,ցածիս ‎(cʿacis),ցածերիս ‎(cʿaceris)
ablative,ցածիցս ‎(cʿacicʿs),ցածերիցս ‎(cʿacericʿs)
instrumental,ցածովս ‎(cʿacovs),ցածերովս ‎(cʿacerovs)
locative,ցածումս ‎(cʿacums),ցածերումս ‎(cʿacerums)
,2nd person possessive forms (your),
nominative,ցածդ ‎(cʿacd),ցածերդ ‎(cʿacerd)
dative,ցածիդ ‎(cʿacid),ցածերիդ ‎(cʿacerid)
ablative,ցածիցդ ‎(cʿacicʿd),ցածերիցդ ‎(cʿacericʿd)
instrumental,ցածովդ ‎(cʿacovd),ցածերովդ ‎(cʿacerovd)
locative,ցածումդ ‎(cʿacumd),ցածերումդ ‎(cʿacerumd)
if inanimate,,
,singular,plural
nominative,ցած ‎(cʿac),ցածեր ‎(cʿacer)
dative,ցածի ‎(cʿaci),ցածերի ‎(cʿaceri)
ablative,ցածից ‎(cʿacicʿ),ցածերից ‎(cʿacericʿ)
instrumental,ցածով ‎(cʿacov),ցածերով ‎(cʿacerov)
locative,—,—
,definite forms,
nominative,ցածը/ցածն ‎(cʿacə/cʿacn),ցածերը/ցածերն ‎(cʿacerə/cʿacern)
dative,ցածին ‎(cʿacin),ցածերին ‎(cʿacerin)
,1st person possessive forms (my),
nominative,ցածս ‎(cʿacs),ցածերս ‎(cʿacers)
dative,ցածիս ‎(cʿacis),ցածերիս ‎(cʿaceris)
ablative,ցածիցս ‎(cʿacicʿs),ցածերիցս ‎(cʿacericʿs)
instrumental,ցածովս ‎(cʿacovs),ցածերովս ‎(cʿacerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,ցածդ ‎(cʿacd),ցածերդ ‎(cʿacerd)
dative,ցածիդ ‎(cʿacid),ցածերիդ ‎(cʿacerid)
ablative,ցածիցդ ‎(cʿacicʿd),ցածերիցդ ‎(cʿacericʿd)
instrumental,ցածովդ ‎(cʿacovd),ցածերովդ ‎(cʿacerovd)
locative,—,—
if inanimate,,
,singular,plural
nominative,ցած ‎(cʿac),ցածեր ‎(cʿacer)
dative,ցածի ‎(cʿaci),ցածերի ‎(cʿaceri)
ablative,ցածից ‎(cʿacicʿ),ցածերից ‎(cʿacericʿ)
instrumental,ցածով ‎(cʿacov),ցածերով ‎(cʿacerov)
locative,ցածում ‎(cʿacum),ցածերում ‎(cʿacerum)
,definite forms,
nominative,ցածը/ցածն ‎(cʿacə/cʿacn),ցածերը/ցածերն ‎(cʿacerə/cʿacern)
dative,ցածին ‎(cʿacin),ցածերին ‎(cʿacerin)
,1st person possessive forms (my),
nominative,ցածս ‎(cʿacs),ցածերս ‎(cʿacers)
dative,ցածիս ‎(cʿacis),ցածերիս ‎(cʿaceris)
ablative,ցածիցս ‎(cʿacicʿs),ցածերիցս ‎(cʿacericʿs)
instrumental,ցածովս ‎(cʿacovs),ցածերովս ‎(cʿacerovs)
locative,ցածումս ‎(cʿacums),ցածերումս ‎(cʿacerums)
,2nd person possessive forms (your),
nominative,ցածդ ‎(cʿacd),ցածերդ ‎(cʿacerd)
dative,ցածիդ ‎(cʿacid),ցածերիդ ‎(cʿacerid)
ablative,ցածիցդ ‎(cʿacicʿd),ցածերիցդ ‎(cʿacericʿd)
instrumental,ցածովդ ‎(cʿacovd),ցածերովդ ‎(cʿacerovd)
locative,ցածումդ ‎(cʿacumd),ցածերումդ ‎(cʿacerumd)
