0,1,2,3,4,5,6,7
infinitive,օրհնել ‎(ōrhnel),participle,"օրհնեցեալ, օրհնեալ ‎(ōrhnecʿeal, ōrhneal)",,,,
causative,—,aorist stem,օրհնեց- ‎(ōrhnecʿ-),,,,
person,singular,plural,,,,,
1st person,2nd person,3rd person,1st person,2nd person,3rd person,,
indicative,,ես,դու,նա,մեք,դուք,նոքա
present,օրհնեմ ‎(ōrhnem),օրհնես ‎(ōrhnes),օրհնէ ‎(ōrhnē),օրհնեմք ‎(ōrhnemkʿ),օրհնէք ‎(ōrhnēkʿ),օրհնեն ‎(ōrhnen),
imperfect,"օրհնէի, օրհնեի* ‎(ōrhnēi, ōrhnei*)","օրհնէիր, օրհնեիր* ‎(ōrhnēir, ōrhneir*)",օրհնէր ‎(ōrhnēr),"օրհնէաք, օրհնեաք* ‎(ōrhnēakʿ, ōrhneakʿ*)","օրհնէիք, օրհնեիք* ‎(ōrhnēikʿ, ōrhneikʿ*)","օրհնէին, օրհնեին* ‎(ōrhnēin, ōrhnein*)",
aorist,օրհնեցի ‎(ōrhnecʿi),օրհնեցեր ‎(ōrhnecʿer),օրհնեաց ‎(ōrhneacʿ),օրհնեցաք ‎(ōrhnecʿakʿ),"օրհնեցէք, օրհնեցիք ‎(ōrhnecʿēkʿ, ōrhnecʿikʿ)",օրհնեցին ‎(ōrhnecʿin),
subjunctive,,ես,դու,նա,մեք,դուք,նոքա
present,օրհնիցեմ ‎(ōrhnicʿem),օրհնիցես ‎(ōrhnicʿes),օրհնիցէ ‎(ōrhnicʿē),օրհնիցեմք ‎(ōrhnicʿemkʿ),օրհնիցէք ‎(ōrhnicʿēkʿ),օրհնիցեն ‎(ōrhnicʿen),
aorist,օրհնեցից ‎(ōrhnecʿicʿ),օրհնեսցես ‎(ōrhnescʿes),օրհնեսցէ ‎(ōrhnescʿē),օրհնեսցուք ‎(ōrhnescʿukʿ),օրհնեսջիք ‎(ōrhnesǰikʿ),օրհնեսցեն ‎(ōrhnescʿen),
