0,1,2,3,4
,singular,,plural,
nominative,կապոյտ ‎(kapoyt),կապոյտք ‎(kapoytkʿ),,
genitive,կապուտոյ ‎(kaputoy),կապուտոց ‎(kaputocʿ),,
dative,կապուտոյ ‎(kaputoy),կապուտոց ‎(kaputocʿ),,
accusative,կապոյտ ‎(kapoyt),կապոյտս ‎(kapoyts),,
ablative,կապուտոյ ‎(kaputoy),կապուտոց ‎(kaputocʿ),,
instrumental,կապուտով ‎(kaputov),կապուտովք ‎(kaputovkʿ),,
locative,կապոյտ ‎(kapoyt),կապոյտս ‎(kapoyts),,
post-classical,,,,
կապոյտերանգ ‎(kapoyterang)  կապուտագոյն ‎(kaputagoyn),,կապուտատեսակ ‎(kaputatesak),,կապուտատիպ ‎(kaputatip)
կապուտակ ‎(kaputak),,,,
