0,1,2,3,4
Audio,,(file),,
,singular,plural,,
nominative,պատասխան ‎(patasxan),պատասխաններ ‎(patasxanner),,
dative,պատասխանի ‎(patasxani),պատասխանների ‎(patasxanneri),,
ablative,պատասխանից ‎(patasxanicʿ),պատասխաններից ‎(patasxannericʿ),,
instrumental,պատասխանով ‎(patasxanov),պատասխաններով ‎(patasxannerov),,
locative,պատասխանում ‎(patasxanum),պատասխաններում ‎(patasxannerum),,
,definite forms,,,
nominative,պատասխանը/պատասխանն ‎(patasxanə/patasxann),պատասխանները/պատասխաններն ‎(patasxannerə/patasxannern),,
dative,պատասխանին ‎(patasxanin),պատասխաններին ‎(patasxannerin),,
,1st person possessive forms (my),,,
nominative,պատասխանս ‎(patasxans),պատասխաններս ‎(patasxanners),,
dative,պատասխանիս ‎(patasxanis),պատասխաններիս ‎(patasxanneris),,
ablative,պատասխանիցս ‎(patasxanicʿs),պատասխաններիցս ‎(patasxannericʿs),,
instrumental,պատասխանովս ‎(patasxanovs),պատասխաններովս ‎(patasxannerovs),,
locative,պատասխանումս ‎(patasxanums),պատասխաններումս ‎(patasxannerums),,
,2nd person possessive forms (your),,,
nominative,պատասխանդ ‎(patasxand),պատասխաններդ ‎(patasxannerd),,
dative,պատասխանիդ ‎(patasxanid),պատասխաններիդ ‎(patasxannerid),,
ablative,պատասխանիցդ ‎(patasxanicʿd),պատասխաններիցդ ‎(patasxannericʿd),,
instrumental,պատասխանովդ ‎(patasxanovd),պատասխաններովդ ‎(patasxannerovd),,
locative,պատասխանումդ ‎(patasxanumd),պատասխաններումդ ‎(patasxannerumd),,
պատասխանել ‎(patasxanel),,,,
