0,1,2,3,4
,singular,,plural,
nominative,կաքաւ ‎(kakʿaw),կաքաւք ‎(kakʿawkʿ),,
genitive,կաքաւու ‎(kakʿawu),կաքաւուց ‎(kakʿawucʿ),,
dative,կաքաւու ‎(kakʿawu),կաքաւուց ‎(kakʿawucʿ),,
accusative,կաքաւ ‎(kakʿaw),կաքաւս ‎(kakʿaws),,
ablative,կաքաւէ ‎(kakʿawē),կաքաւուց ‎(kakʿawucʿ),,
instrumental,կաքաւու ‎(kakʿawu),կաքաւուք ‎(kakʿawukʿ),,
locative,կաքաւու ‎(kakʿawu),կաքաւս ‎(kakʿaws),,
,singular,,plural,
nominative,կաքաւ ‎(kakʿaw),կաքաւք ‎(kakʿawkʿ),,
genitive,կաքաւոյ ‎(kakʿawoy),կաքաւոց ‎(kakʿawocʿ),,
dative,կաքաւոյ ‎(kakʿawoy),կաքաւոց ‎(kakʿawocʿ),,
accusative,կաքաւ ‎(kakʿaw),կաքաւս ‎(kakʿaws),,
ablative,կաքաւոյ ‎(kakʿawoy),կաքաւոց ‎(kakʿawocʿ),,
instrumental,կաքաւով ‎(kakʿawov),կաքաւովք ‎(kakʿawovkʿ),,
locative,կաքաւ ‎(kakʿaw),կաքաւս ‎(kakʿaws),,
post-classical,,,,
,singular,,plural,
nominative,կաքաւ ‎(kakʿaw),կաքաւք ‎(kakʿawkʿ),,
genitive,կաքաւի ‎(kakʿawi),կաքաւաց ‎(kakʿawacʿ),,
dative,կաքաւի ‎(kakʿawi),կաքաւաց ‎(kakʿawacʿ),,
accusative,կաքաւ ‎(kakʿaw),կաքաւս ‎(kakʿaws),,
ablative,կաքաւէ ‎(kakʿawē),կաքաւաց ‎(kakʿawacʿ),,
instrumental,կաքաւաւ ‎(kakʿawaw),կաքաւաւք = կաքաւօք ‎(kakʿawawkʿ = kakʿawōkʿ),,
locative,կաքաւի ‎(kakʿawi),կաքաւս ‎(kakʿaws),,
post-classical,,,,
աչակաքաւ ‎(ačʿakakʿaw)  կաքաւաձեւ ‎(kakʿawajew)  կաքաւանք ‎(kakʿawankʿ),,կաքաւարան ‎(kakʿawaran)  կաքաւեմ ‎(kakʿawem)  կաքաւեցուցանեմ ‎(kakʿawecʿucʿanem),,կաքաւիչ ‎(kakʿawičʿ)  կաքաւութիւն ‎(kakʿawutʿiwn)  կաքաւումն ‎(kakʿawumn)
