0,1,2
Audio,,(file)
,singular,plural
nominative,օրենք ‎(ōrenkʿ),օրենքներ ‎(ōrenkʿner)
dative,օրենքի ‎(ōrenkʿi),օրենքների ‎(ōrenkʿneri)
ablative,օրենքից ‎(ōrenkʿicʿ),օրենքներից ‎(ōrenkʿnericʿ)
instrumental,օրենքով ‎(ōrenkʿov),օրենքներով ‎(ōrenkʿnerov)
locative,օրենքում ‎(ōrenkʿum),օրենքներում ‎(ōrenkʿnerum)
,definite forms,
nominative,օրենքը/օրենքն ‎(ōrenkʿə/ōrenkʿn),օրենքները/օրենքներն ‎(ōrenkʿnerə/ōrenkʿnern)
dative,օրենքին ‎(ōrenkʿin),օրենքներին ‎(ōrenkʿnerin)
,1st person possessive forms (my),
nominative,օրենքս ‎(ōrenkʿs),օրենքներս ‎(ōrenkʿners)
dative,օրենքիս ‎(ōrenkʿis),օրենքներիս ‎(ōrenkʿneris)
ablative,օրենքիցս ‎(ōrenkʿicʿs),օրենքներիցս ‎(ōrenkʿnericʿs)
instrumental,օրենքովս ‎(ōrenkʿovs),օրենքներովս ‎(ōrenkʿnerovs)
locative,օրենքումս ‎(ōrenkʿums),օրենքներումս ‎(ōrenkʿnerums)
,2nd person possessive forms (your),
nominative,օրենքդ ‎(ōrenkʿd),օրենքներդ ‎(ōrenkʿnerd)
dative,օրենքիդ ‎(ōrenkʿid),օրենքներիդ ‎(ōrenkʿnerid)
ablative,օրենքիցդ ‎(ōrenkʿicʿd),օրենքներիցդ ‎(ōrenkʿnericʿd)
instrumental,օրենքովդ ‎(ōrenkʿovd),օրենքներովդ ‎(ōrenkʿnerovd)
locative,օրենքումդ ‎(ōrenkʿumd),օրենքներումդ ‎(ōrenkʿnerumd)
in some poetic collocations the plural genitive can be օրինաց ‎(ōrinacʿ) as in օրինաց երկիր ‎(ōrinacʿ erkir); this is a remnant of Old Armenian i-a-type declension; see it in օրէն ‎(ōrēn),,
