0,1,2,3
,singular,,plural
nominative,սաղաւարտ ‎(saławart),սաղաւարտք ‎(saławartkʿ),
genitive,սաղաւարտի ‎(saławarti),սաղաւարտից ‎(saławarticʿ),
dative,սաղաւարտի ‎(saławarti),սաղաւարտից ‎(saławarticʿ),
accusative,սաղաւարտ ‎(saławart),սաղաւարտս ‎(saławarts),
ablative,սաղաւարտէ ‎(saławartē),սաղաւարտից ‎(saławarticʿ),
instrumental,սաղաւարտիւ ‎(saławartiw),սաղաւարտիւք ‎(saławartiwkʿ),
locative,սաղաւարտի ‎(saławarti),սաղաւարտս ‎(saławarts),
,singular,,plural
nominative,սաղաւարտ ‎(saławart),սաղաւարտք ‎(saławartkʿ),
genitive,սաղաւարտի ‎(saławarti),սաղաւարտաց ‎(saławartacʿ),
dative,սաղաւարտի ‎(saławarti),սաղաւարտաց ‎(saławartacʿ),
accusative,սաղաւարտ ‎(saławart),սաղաւարտս ‎(saławarts),
ablative,սաղաւարտէ ‎(saławartē),սաղաւարտաց ‎(saławartacʿ),
instrumental,սաղաւարտաւ ‎(saławartaw),սաղաւարտաւք = սաղաւարտօք ‎(saławartawkʿ = saławartōkʿ),
locative,սաղաւարտի ‎(saławarti),սաղաւարտս ‎(saławarts),
post-classical,,,
սաղաւարտաւոր ‎(saławartawor),,սաղաւարտեմ ‎(saławartem),
