0,1,2,3,4
,singular,,plural,
nominative,նուազ ‎(nuaz),նուազք ‎(nuazkʿ),,
genitive,նուազի ‎(nuazi),նուազից ‎(nuazicʿ),,
dative,նուազի ‎(nuazi),նուազից ‎(nuazicʿ),,
accusative,նուազ ‎(nuaz),նուազս ‎(nuazs),,
ablative,նուազէ ‎(nuazē),նուազից ‎(nuazicʿ),,
instrumental,նուազիւ ‎(nuaziw),նուազիւք ‎(nuaziwkʿ),,
locative,նուազի ‎(nuazi),նուազս ‎(nuazs),,
The above declension is post-classical. The alternative plural նուազունք ‎(nuazunkʿ) is not.,,,,
աղօտանուազ ‎(ałōtanuaz)  ամենանուազ ‎(amenanuaz)  աննուազ ‎(annuaz)  աննուազաբար ‎(annuazabar)  աննուազելի ‎(annuazeli)  աննուազութիւն ‎(annuazutʿiwn)  նուազաբան ‎(nuazaban)  նուազաբար ‎(nuazabar),,նուազագիւտ ‎(nuazagiwt)  նուազագոյն ‎(nuazagoyn)  նուազական ‎(nuazakan)  նուազահոս ‎(nuazahos)  նուազամիտ ‎(nuazamit)  նուազանամ ‎(nuazanam)  նուազանք ‎(nuazankʿ)  նուազապէս ‎(nuazapēs),,նուազապտուղ ‎(nuazaptuł)  նուազեմ ‎(nuazem)  նուազեցուցանեմ ‎(nuazecʿucʿanem)  նուազեցուցիչ ‎(nuazecʿucʿičʿ)  նուազիմ ‎(nuazim)  նուազութիւն ‎(nuazutʿiwn)  նուազումն ‎(nuazumn)  նուազուն ‎(nuazun)
