0,1,2,3,4
,singular,plural,,
nominative,ող ‎(oł),ողներ ‎(ołner),,
dative,ողի ‎(ołi),ողների ‎(ołneri),,
ablative,ողից ‎(ołicʿ),ողներից ‎(ołnericʿ),,
instrumental,ողով ‎(ołov),ողներով ‎(ołnerov),,
locative,ողում ‎(ołum),ողներում ‎(ołnerum),,
,definite forms,,,
nominative,ողը/ողն ‎(ołə/ołn),ողները/ողներն ‎(ołnerə/ołnern),,
dative,ողին ‎(ołin),ողներին ‎(ołnerin),,
,1st person possessive forms (my),,,
nominative,ողս ‎(ołs),ողներս ‎(ołners),,
dative,ողիս ‎(ołis),ողներիս ‎(ołneris),,
ablative,ողիցս ‎(ołicʿs),ողներիցս ‎(ołnericʿs),,
instrumental,ողովս ‎(ołovs),ողներովս ‎(ołnerovs),,
locative,ողումս ‎(ołums),ողներումս ‎(ołnerums),,
,2nd person possessive forms (your),,,
nominative,ողդ ‎(ołd),ողներդ ‎(ołnerd),,
dative,ողիդ ‎(ołid),ողներիդ ‎(ołnerid),,
ablative,ողիցդ ‎(ołicʿd),ողներիցդ ‎(ołnericʿd),,
instrumental,ողովդ ‎(ołovd),ողներովդ ‎(ołnerovd),,
locative,ողումդ ‎(ołumd),ողներումդ ‎(ołnerumd),,
,singular,plural,,
nominative,ող ‎(oł),ողեր ‎(ołer),,
dative,ողի ‎(ołi),ողերի ‎(ołeri),,
ablative,ողից ‎(ołicʿ),ողերից ‎(ołericʿ),,
instrumental,ողով ‎(ołov),ողերով ‎(ołerov),,
locative,ողում ‎(ołum),ողերում ‎(ołerum),,
,definite forms,,,
nominative,ողը/ողն ‎(ołə/ołn),ողերը/ողերն ‎(ołerə/ołern),,
dative,ողին ‎(ołin),ողերին ‎(ołerin),,
,1st person possessive forms (my),,,
nominative,ողս ‎(ołs),ողերս ‎(ołers),,
dative,ողիս ‎(ołis),ողերիս ‎(ołeris),,
ablative,ողիցս ‎(ołicʿs),ողերիցս ‎(ołericʿs),,
instrumental,ողովս ‎(ołovs),ողերովս ‎(ołerovs),,
locative,ողումս ‎(ołums),ողերումս ‎(ołerums),,
,2nd person possessive forms (your),,,
nominative,ողդ ‎(ołd),ողերդ ‎(ołerd),,
dative,ողիդ ‎(ołid),ողերիդ ‎(ołerid),,
ablative,ողիցդ ‎(ołicʿd),ողերիցդ ‎(ołericʿd),,
instrumental,ողովդ ‎(ołovd),ողերովդ ‎(ołerovd),,
locative,ողումդ ‎(ołumd),ողերումդ ‎(ołerumd),,
ողնուղեղ ‎(ołnułeł),,,,
ողնաշար ‎(ołnašar) (oġnašar),,,,
