0,1
,plural only (plurale tantum)
nominative,քրքանք ‎(kʿrkʿankʿ)
genitive,քրքանաց ‎(kʿrkʿanacʿ)
dative,քրքանաց ‎(kʿrkʿanacʿ)
accusative,քրքանս ‎(kʿrkʿans)
ablative,քրքանաց ‎(kʿrkʿanacʿ)
instrumental,քրքանաւք = քրքանօք ‎(kʿrkʿanawkʿ = kʿrkʿanōkʿ)
locative,քրքանս ‎(kʿrkʿans)
