0,1,2
,singular,plural
nominative,տագր ‎(tagr),տագրեր ‎(tagrer)
dative,տագրի ‎(tagri),տագրերի ‎(tagreri)
ablative,տագրից ‎(tagricʿ),տագրերից ‎(tagrericʿ)
instrumental,տագրով ‎(tagrov),տագրերով ‎(tagrerov)
locative,—,—
,definite forms,
nominative,տագրը/տագրն ‎(tagrə/tagrn),տագրերը/տագրերն ‎(tagrerə/tagrern)
dative,տագրին ‎(tagrin),տագրերին ‎(tagrerin)
,1st person possessive forms (my),
nominative,տագրս ‎(tagrs),տագրերս ‎(tagrers)
dative,տագրիս ‎(tagris),տագրերիս ‎(tagreris)
ablative,տագրիցս ‎(tagricʿs),տագրերիցս ‎(tagrericʿs)
instrumental,տագրովս ‎(tagrovs),տագրերովս ‎(tagrerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,տագրդ ‎(tagrd),տագրերդ ‎(tagrerd)
dative,տագրիդ ‎(tagrid),տագրերիդ ‎(tagrerid)
ablative,տագրիցդ ‎(tagricʿd),տագրերիցդ ‎(tagrericʿd)
instrumental,տագրովդ ‎(tagrovd),տագրերովդ ‎(tagrerovd)
locative,—,—
the genitive can also be տագեր ‎(tager),,
,singular,plural
nominative,տագր ‎(tagr),տագրեր ‎(tagrer)
dative,տագրոջ ‎(tagroǰ),տագրերի ‎(tagreri)
ablative,տագրոջից ‎(tagroǰicʿ),տագրերից ‎(tagrericʿ)
instrumental,տագրոջով ‎(tagroǰov),տագրերով ‎(tagrerov)
locative,—,—
,definite forms,
nominative,տագրը/տագրն ‎(tagrə/tagrn),տագրերը/տագրերն ‎(tagrerə/tagrern)
dative,տագրոջը/տագրոջն ‎(tagroǰə/tagroǰn),տագրերին ‎(tagrerin)
,1st person possessive forms (my),
nominative,տագրս ‎(tagrs),տագրերս ‎(tagrers)
dative,տագրոջս ‎(tagroǰs),տագրերիս ‎(tagreris)
ablative,տագրոջիցս ‎(tagroǰicʿs),տագրերիցս ‎(tagrericʿs)
instrumental,տագրոջովս ‎(tagroǰovs),տագրերովս ‎(tagrerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,տագրդ ‎(tagrd),տագրերդ ‎(tagrerd)
dative,տագրոջդ ‎(tagroǰd),տագրերիդ ‎(tagrerid)
ablative,տագրոջիցդ ‎(tagroǰicʿd),տագրերիցդ ‎(tagrericʿd)
instrumental,տագրոջովդ ‎(tagroǰovd),տագրերովդ ‎(tagrerovd)
locative,—,—
,singular,plural
nominative,տագր ‎(tagr),տագրեր ‎(tagrer)
dative,տագերոջ ‎(tageroǰ),տագրերի ‎(tagreri)
ablative,տագերոջից ‎(tageroǰicʿ),տագրերից ‎(tagrericʿ)
instrumental,տագերոջով ‎(tageroǰov),տագրերով ‎(tagrerov)
locative,—,—
,definite forms,
nominative,տագրը/տագրն ‎(tagrə/tagrn),տագրերը/տագրերն ‎(tagrerə/tagrern)
dative,տագերոջը/տագերոջն ‎(tageroǰə/tageroǰn),տագրերին ‎(tagrerin)
,1st person possessive forms (my),
nominative,տագրս ‎(tagrs),տագրերս ‎(tagrers)
dative,տագերոջս ‎(tageroǰs),տագրերիս ‎(tagreris)
ablative,տագերոջիցս ‎(tageroǰicʿs),տագրերիցս ‎(tagrericʿs)
instrumental,տագերոջովս ‎(tageroǰovs),տագրերովս ‎(tagrerovs)
locative,—,—
,2nd person possessive forms (your),
nominative,տագրդ ‎(tagrd),տագրերդ ‎(tagrerd)
dative,տագերոջդ ‎(tageroǰd),տագրերիդ ‎(tagrerid)
ablative,տագերոջիցդ ‎(tageroǰicʿd),տագրերիցդ ‎(tagrericʿd)
instrumental,տագերոջովդ ‎(tageroǰovd),տագրերովդ ‎(tagrerovd)
locative,—,—
