0,1,2,3
singular,masculine,feminine,neuter
nominative,dýrr,dýr,dýrt
accusative,dýran,dýra,dýrt
dative,dýrum,dýrri,dýru
genitive,dýrs,dýrrar,dýrs
plural,masculine,feminine,neuter
nominative,dýrir,dýrar,dýr
accusative,dýra,dýrar,dýr
dative,dýrum,dýrum,dýrum
genitive,dýrra,dýrra,dýrra
singular,masculine,feminine,neuter
nominative,dýri,dýra,dýra
accusative,dýra,dýru,dýra
dative,dýra,dýru,dýra
genitive,dýra,dýru,dýra
plural,masculine,feminine,neuter
nominative,dýru,dýru,dýru
accusative,dýru,dýru,dýru
dative,dýrum,dýrum,dýrum
genitive,dýru,dýru,dýru
singular,masculine,feminine,neuter
nominative,dýrri,dýrri,dýrra
accusative,dýrra,dýrri,dýrra
dative,dýrra,dýrri,dýrra
genitive,dýrra,dýrri,dýrra
plural,masculine,feminine,neuter
nominative,dýrri,dýrri,dýrri
accusative,dýrri,dýrri,dýrri
dative,dýrrum,dýrrum,dýrrum
genitive,dýrri,dýrri,dýrri
singular,masculine,feminine,neuter
nominative,dýrstr,dýrst,dýrst
accusative,dýrstan,dýrsta,dýrst
dative,dýrstum,dýrstri,dýrstu
genitive,dýrsts,dýrstrar,dýrsts
plural,masculine,feminine,neuter
nominative,dýrstir,dýrstar,dýrst
accusative,dýrsta,dýrstar,dýrst
dative,dýrstum,dýrstum,dýrstum
genitive,dýrstra,dýrstra,dýrstra
singular,masculine,feminine,neuter
nominative,dýrsti,dýrsta,dýrsta
accusative,dýrsta,dýrstu,dýrsta
dative,dýrsta,dýrstu,dýrsta
genitive,dýrsta,dýrstu,dýrsta
plural,masculine,feminine,neuter
nominative,dýrstu,dýrstu,dýrstu
accusative,dýrstu,dýrstu,dýrstu
dative,dýrstum,dýrstum,dýrstum
genitive,dýrstu,dýrstu,dýrstu
Danish: dyr  Faroese: dýrur  Icelandic: dýr,,Norwegian: dyr  Swedish: dyr,
