0,1,2
,singular (vienskaitlis),plural (daudzskaitlis)
nominative (nominatīvs),gaumīgums,—
accusative (akuzatīvs),gaumīgumu,—
genitive (ģenitīvs),gaumīguma,—
dative (datīvs),gaumīgumam,—
instrumental (instrumentālis),gaumīgumu,—
locative (lokatīvs),gaumīgumā,—
vocative (vokatīvs),gaumīgum,—
