0,1,2,3,4
Audio (NV),,(file),,
,singular,duoplural,plural,
1st person,shibéézh,nihibéézh,danihibéézh,
2nd person,nibéézh,nihibéézh,danihibéézh,
3rd person,bibéézh,,,
4th person (3o),yibéézh,,,
4th person (3a),habéézh,,,
Indefinite (3i),abéézh,,,
béésh áłtsʼózí (wire)  béésh astʼogii (arrowhead)  béésh ászólí (aluminum)  béésh bee akʼeʼelchí áłtsisígíí (personal computer)  béésh bee haneʼé (telephone)  Béésh Bichʼahnii bikéyah (Europe)  béésh dildǫʼí (tin)  béésh doo ńdiniichxíihii (titanium),,béésh hataałí  béésh ííłʼíní (knife maker)  béésh łibáhí (cobalt)  béésh łichíʼii (bronze)  béésh łigaii (silver)  béésh łikoní (magnesium)  béésh łitsoii (brass)  béésh náʼiiláhí (spoon),,béésh ntłʼizígíí (steel)  béésh tózháanii (mercury)  bééshʼadeeʼ  Béésh Bichʼahii bikéyah (Germany)  Bééshbichʼahí (Germans)  bééshbiiʼkǫǫʼítsoh (power plant)  kʼaabéésh (arrowhead)
