0,1,2
Audio,,(file)
"Inflection of verstoten (weak with strong past participle, prefixed)",,
infinitive,verstoten,
past singular,verstootte,
past participle,verstoten,
infinitive,verstoten,
gerund,verstoten n,
verbal noun,—,
,present tense,past tense
1st person singular,verstoot,verstootte
2nd person sing. (jij),verstoot,verstootte
2nd person sing. (u),verstoot,verstootte
2nd person sing. (gij),verstoot,verstootte
3rd person singular,verstoot,verstootte
plural,verstoten,verstootten
,,
subjunctive sing.1,verstote,verstootte
subjunctive plur.1,verstoten,verstootten
,,
imperative sing.,verstoot,
imperative plur.1,verstoot,
,,
participles,verstotend,verstoten
1) Archaic.,,
"Inflection of verstoten (strong class 7, prefixed)",,
infinitive,verstoten,
past singular,verstiet,
past participle,verstoten,
infinitive,verstoten,
gerund,verstoten n,
verbal noun,—,
,present tense,past tense
1st person singular,verstoot,verstiet
2nd person sing. (jij),verstoot,verstiet
2nd person sing. (u),verstoot,verstiet
2nd person sing. (gij),verstoot,verstiet
3rd person singular,verstoot,verstiet
plural,verstoten,verstieten
,,
subjunctive sing.1,verstote,verstiete
subjunctive plur.1,verstoten,verstieten
,,
imperative sing.,verstoot,
imperative plur.1,verstoot,
,,
participles,verstotend,verstoten
1) Archaic.,,
Inflection of verstoten,,
uninflected,verstoten,
inflected,verstoten,
comparative,—,
,positive,
predicative/adverbial,verstoten,
indefinite,m./f. sing.,verstoten
n. sing.,verstoten,
plural,verstoten,
definite,verstoten,
partitive,verstotens,
