0,1,2
Other scripts,,
Cyrillic,төлке ‎(tölke)‍,
Zamanälif,tölke‍,
Jaŋalif,tɵlke,
Yaña imlâ,‍ﺕﯰﻝﮎﺋ ‎(ﺕﯰﻝﮎﺋ),
,singular,plural
absolute,tölke,tölkelär
definite genitive,tölkeneñ,tölkelärneñ
definite accusative,tölkene,tölkelärne
dative,tölkegä,tölkelärgä
locative,tölkedä,tölkelärdä
ablative,tölkenän,tölkelärnän
