0,1,2,3,4
PIE root,,,,
*bʰleh₃-,,,,
Declension of blóma,,,,
f1,singular,plural,,
indefinite,definite,indefinite,definite,
nominative,blóma,blóman,blómur,blómurnar
accusative,blómu,blómuna,blómur,blómurnar
dative,blómu,blómuni,blómum,blómunum
genitive,blómu,blómunnar,blóma,blómanna
v-30,,,,
,,,,
infinitive,blóma,,,
present participle,blómandi,,,
past participle a6,blómaður,,,
supine,blómað,,,
number,singular,plural,,
person,first,second,third,all
indicative,eg,tú,hann/hon/tað,"vit, tit, teir/tær/tey, tygum"
present,blómi,blómar,blómar,blóma
past,blómaði,blómaði,blómaði,blómaðu
imperative,–,tú,–,tit
present,—,blóma!,—,blómið!
