0,1,2,3,4
,indefinite forms (trajta të pashquara),,definite forms (trajta të shquara),
singular (numri njëjës),plural (numri shumës),singular (numri njëjës),plural (numri shumës),
nominative (emërore),shqyptar,shqyptar,shqyptari,shqyptart
accusative (kallëzore),shqyptar,shqyptar,shqyptarin,shqyptart
genitive (gjinore)(i/e/të/së),shqyptari,shqyptarve,shqyptarit,shqyptarve
dative (dhanore),shqyptari,shqyptarve,shqyptarit,shqyptarve
ablative (rrjedhore),shqyptari,shqyptarsh,shqyptarit,shqyptarve
