0,1,2,3,4
,indefinite forms (trajta të pashquara),,definite forms (trajta të shquara),
singular (numri njëjës),plural (numri shumës),singular (numri njëjës),plural (numri shumës),
nominative (emërore),vampir,vampirë,vampiri,vampirët
accusative (kallëzore),vampir,vampirë,vampirin,vampirët
genitive (gjinore)(i/e/të/së),vampiri,vampirëve,vampirit,vampirëve
dative (dhanore),vampiri,vampirëve,vampirit,vampirëve
ablative (rrjedhore),vampiri,vampirësh,vampirit,vampirëve
