0,1,2,3,4,5
,singular,plural,,,
indefinite,пешка,пешки,,,
definite,пешката,пешките,,,
Chess pieces in Bulgarian · шахматни фигури ‎(šahmatni figuri) (layout · text),,,,,
,,,,,
цар ‎(car),царица ‎(carica),топ ‎(top),офицер ‎(oficer),кон ‎(kon),пешка ‎(peška)
