0,1,2
Inflection of ii,,
,present indicative,imperative
1st singular,in,allon
2nd singular,it,ale
3rd singular,ii,allos
1st dual,ean,al'lu
2nd dual,eahppi,al'li
3rd dual,eaba,alloska
1st plural,eat,allotallut
2nd plural,ehpet,allet
3rd plural,eai,alloset
