0,1,2
"Contracted, hpp-hp gradation",,
Nominative,geahppán,
Genitive,geahppán,
,Singular,Plural
Nominative,geahppán,—
Accusative,geahppán,geahppáidan
Genitive,geahppán,geahppáidan
Illative,geahppásan,geahppáidasan
Locative,geahppástan,geahppáinan
Comitative,geahppáinan,geahppáidanguin
Essive,geahpisinin,
