0,1,2,3,4
,singular,,plural,
nominative,թագ ‎(tʿag),թագք ‎(tʿagkʿ),,
genitive,թագի ‎(tʿagi),թագաց ‎(tʿagacʿ),,
dative,թագի ‎(tʿagi),թագաց ‎(tʿagacʿ),,
accusative,թագ ‎(tʿag),թագս ‎(tʿags),,
ablative,թագէ ‎(tʿagē),թագաց ‎(tʿagacʿ),,
instrumental,թագաւ ‎(tʿagaw),թագաւք = թագօք ‎(tʿagawkʿ = tʿagōkʿ),,
locative,թագի ‎(tʿagi),թագս ‎(tʿags),,
,singular,,plural,
nominative,թագ ‎(tʿag),թագք ‎(tʿagkʿ),,
genitive,թագի ‎(tʿagi),թագից ‎(tʿagicʿ),,
dative,թագի ‎(tʿagi),թագից ‎(tʿagicʿ),,
accusative,թագ ‎(tʿag),թագս ‎(tʿags),,
ablative,թագէ ‎(tʿagē),թագից ‎(tʿagicʿ),,
instrumental,թագիւ ‎(tʿagiw),թագիւք ‎(tʿagiwkʿ),,
locative,թագի ‎(tʿagi),թագս ‎(tʿags),,
post-classical,,,,
,singular,,plural,
nominative,թագ ‎(tʿag),թագք ‎(tʿagkʿ),,
genitive,թագոյ ‎(tʿagoy),թագոց ‎(tʿagocʿ),,
dative,թագոյ ‎(tʿagoy),թագոց ‎(tʿagocʿ),,
accusative,թագ ‎(tʿag),թագս ‎(tʿags),,
ablative,թագոյ ‎(tʿagoy),թագոց ‎(tʿagocʿ),,
instrumental,թագով ‎(tʿagov),թագովք ‎(tʿagovkʿ),,
locative,թագ ‎(tʿag),թագս ‎(tʿags),,
post-classical,,,,
թագագանգուր ‎(tʿagagangur)  թագագլուխ ‎(tʿagaglux)  թագագործ ‎(tʿagagorc)  թագադիտակ ‎(tʿagaditak)  թագադիր ‎(tʿagadir)  թագազարդ ‎(tʿagazard)  թագազարդեմ ‎(tʿagazardem)  թագազարմ ‎(tʿagazarm)  թագազարմուհի ‎(tʿagazarmuhi)  թագազն ‎(tʿagazn)  թագաժառանգ ‎(tʿagažaṙang)  թագակալ ‎(tʿagakal)  թագական ‎(tʿagakan)  թագակապ ‎(tʿagakap)  թագակապեմ ‎(tʿagakapem)  թագակապիմ ‎(tʿagakapim)  թագակապութիւն ‎(tʿagakaputʿiwn)  թագակերպեալ ‎(tʿagakerpeal)  թագակից ‎(tʿagakicʿ)  թագակցեալ ‎(tʿagakcʿeal)  թագայօրէն ‎(tʿagayōrēn)  թագանման ‎(tʿaganman)  թագապաճոյճ ‎(tʿagapačoyč)  թագառու ‎(tʿagaṙu)  թագատու ‎(tʿagatu)  թագատրոփ ‎(tʿagatropʿ)  թագաւոր ‎(tʿagawor)  թագեմ ‎(tʿagem)  թագընկալեմ ‎(tʿagənkalem)  թագընկալութիւն ‎(tʿagənkalutʿiwn)  թագընկէց ‎(tʿagənkēcʿ)  թագիմ ‎(tʿagim)  թագկապութիւն ‎(tʿagkaputʿiwn)  լուսնթագ ‎(lusntʿag)  միաթագ ‎(miatʿag)  նորաթագ ‎(noratʿag),,,,
թագաւոր ‎(tʿagawor),,թագուհի ‎(tʿaguhi),,
