0,1,2,3,4
,singular,,plural,
nominative,վճիտ ‎(včit),վճիտք ‎(včitkʿ),,
genitive,վճտի ‎(včti),? ‎(?),,
dative,վճտի ‎(včti),? ‎(?),,
accusative,վճիտ ‎(včit),վճիտս ‎(včits),,
ablative,վճտէ ‎(včtē),? ‎(?),,
instrumental,? ‎(?),? ‎(?),,
locative,վճտի ‎(včti),վճիտս ‎(včits),,
"the instrumental singular and the genitive/dative/instrumental plural are not attested, which does not allow determining whether the word followed an i-type or an i-a-type declension",,,,
ակնավճիտ ‎(aknavčit),,վճտական ‎(včtakan),,
