0,1,2,3
,singular,,plural
nominative,փիւնիկ ‎(pʿiwnik),փիւնիկք ‎(pʿiwnikkʿ),
genitive,փիւնկի ‎(pʿiwnki),? ‎(?),
dative,փիւնկի ‎(pʿiwnki),? ‎(?),
accusative,փիւնիկ ‎(pʿiwnik),փիւնիկս ‎(pʿiwniks),
ablative,փիւնկէ ‎(pʿiwnkē),? ‎(?),
instrumental,? ‎(?),? ‎(?),
locative,փիւնկի ‎(pʿiwnki),փիւնիկս ‎(pʿiwniks),
"the instrumental singular and the genitive/dative/instrumental plural are not attested, which does not allow determining whether the word followed an i-type or an i-a-type declension",,,
,singular,,plural
nominative,փիւնիկ ‎(pʿiwnik),? ‎(?),
genitive,փիւնկան ‎(pʿiwnkan),? ‎(?),
dative,? ‎(?),? ‎(?),
accusative,փիւնիկ ‎(pʿiwnik),? ‎(?),
ablative,? ‎(?),? ‎(?),
instrumental,? ‎(?),? ‎(?),
locative,? ‎(?),? ‎(?),
