0,1,2,3
,singular,,plural
nominative,հէն ‎(hēn),հէնք ‎(hēnkʿ),
genitive,հինի ‎(hini),հինից ‎(hinicʿ),
dative,հինի ‎(hini),հինից ‎(hinicʿ),
accusative,հէն ‎(hēn),հէնս ‎(hēns),
ablative,հինէ ‎(hinē),հինից ‎(hinicʿ),
instrumental,հինիւ ‎(hiniw),հինիւք ‎(hiniwkʿ),
locative,հինի ‎(hini),հէնս ‎(hēns),
,singular,,plural
nominative,հէն ‎(hēn),հէնք ‎(hēnkʿ),
genitive,հենի ‎(heni),հենից ‎(henicʿ),
dative,հենի ‎(heni),հենից ‎(henicʿ),
accusative,հէն ‎(hēn),հէնս ‎(hēns),
ablative,հենէ ‎(henē),հենից ‎(henicʿ),
instrumental,հենիւ ‎(heniw),հենիւք ‎(heniwkʿ),
locative,հենի ‎(heni),հէնս ‎(hēns),
post-classical,,,
,singular,,plural
nominative,հէն ‎(hēn),հէնք ‎(hēnkʿ),
genitive,հենի ‎(heni),հենաց ‎(henacʿ),
dative,հենի ‎(heni),հենաց ‎(henacʿ),
accusative,հէն ‎(hēn),հէնս ‎(hēns),
ablative,հենէ ‎(henē),հենաց ‎(henacʿ),
instrumental,հենաւ ‎(henaw),հենաւք = հենօք ‎(henawkʿ = henōkʿ),
locative,հենի ‎(heni),հէնս ‎(hēns),
post-classical,,,
,singular,,plural
nominative,հէն ‎(hēn),հէնք ‎(hēnkʿ),
genitive,հնի ‎(hni),հնից ‎(hnicʿ),
dative,հնի ‎(hni),հնից ‎(hnicʿ),
accusative,հէն ‎(hēn),հէնս ‎(hēns),
ablative,հնէ ‎(hnē),հնից ‎(hnicʿ),
instrumental,հնիւ ‎(hniw),հնիւք ‎(hniwkʿ),
locative,հնի ‎(hni),հէնս ‎(hēns),
post-classical,,,
ծովահէն ‎(covahēn)  հինաբար ‎(hinabar)  հինախաղաց ‎(hinaxałacʿ)  հինական ‎(hinakan)  հինահալած ‎(hinahalac)  հինահար ‎(hinahar)  հինահարութիւն ‎(hinaharutʿiwn)  հինավանդ ‎(hinavand)  հինավանդութիւն ‎(hinavandutʿiwn)  հինաւանդ ‎(hinawand)  հինաւանդութիւն ‎(hinawandutʿiwn)  հինեմ ‎(hinem),,,
