0,1,2,3,4
<  3rd,4th,5th  >,,
Cardinal : չորք ‎(čʿorkʿ)     Ordinal : չորրորդ ‎(čʿorrord),,,,
,,,,
,singular,,plural,
nominative,չորրորդ ‎(čʿorrord),չորրորդք ‎(čʿorrordkʿ),,
genitive,չորրորդի ‎(čʿorrordi),չորրորդաց ‎(čʿorrordacʿ),,
dative,"չորրորդի, չորրորդում ‎(čʿorrordi, čʿorrordum)",չորրորդաց ‎(čʿorrordacʿ),,
accusative,չորրորդ ‎(čʿorrord),չորրորդս ‎(čʿorrords),,
ablative,չորրորդէ ‎(čʿorrordē),չորրորդաց ‎(čʿorrordacʿ),,
instrumental,չորրորդաւ ‎(čʿorrordaw),չորրորդաւք = չորրորդօք ‎(čʿorrordawkʿ = čʿorrordōkʿ),,
locative,"ի չորրորդի, ի չորրորդում ‎(i čʿorrordi, i čʿorrordum)",չորրորդս ‎(čʿorrords),,
note the kinky dative/locative,,,,
չորրորդադաս ‎(čʿorrordadas)  չորրորդապետ ‎(čʿorrordapet),,չորրորդատիպ ‎(čʿorrordatip)  չորրորդութիւն ‎(čʿorrordutʿiwn),,չորրորդպետութիւն ‎(čʿorrordpetutʿiwn)
