0,1,2,3,4
,singular (uncountable),,,
nominative,ասր ‎(asr),,,
genitive,ասու ‎(asu),,,
dative,ասու ‎(asu),,,
accusative,ասր ‎(asr),,,
ablative,ասուէ ‎(asuē),,,
instrumental,ասու ‎(asu),,,
locative,ասու ‎(asu),,,
,singular (uncountable),,,
nominative,ասր ‎(asr),,,
genitive,ասրոյ ‎(asroy),,,
dative,ասրոյ ‎(asroy),,,
accusative,ասր ‎(asr),,,
ablative,ասրոյ ‎(asroy),,,
instrumental,ասրով ‎(asrov),,,
locative,ասր ‎(asr),,,
the plural is uncommon but genitive-dative plural ասուոց ‎(asuocʿ) and ասրոց ‎(asrocʿ) are attested,,,,
,singular (uncountable),,,
nominative,ասր ‎(asr),,,
genitive,ասրու ‎(asru),,,
dative,ասրու ‎(asru),,,
accusative,ասր ‎(asr),,,
ablative,ասրէ ‎(asrē),,,
instrumental,ասրու ‎(asru),,,
locative,ասրու ‎(asru),,,
,singular (uncountable),,,
nominative,ասր ‎(asr),,,
genitive,*ասեր ‎(*aser),,,
dative,*ասեր ‎(*aser),,,
accusative,ասր ‎(asr),,,
ablative,*ասերէ ‎(*aserē),,,
instrumental,ասերբ ‎(aserb),,,
locative,*ասեր ‎(*aser),,,
post-classical,,,,
ասուեայ ‎(asueay)  ասուեղ ‎(asueł)  ասուի ‎(asui)  ասրաբեր ‎(asraber)  ասրաբերութիւն ‎(asraberutʿiwn)  ասրաբոյս ‎(asraboys)  ասրագործ ‎(asragorc),,ասրագործեմ ‎(asragorcem)  ասրազգեաց ‎(asrazgeacʿ)  ասրակերպ ‎(asrakerp)  ասրակերտ ‎(asrakert)  ասրավաճառ ‎(asravačaṙ)  ասրատակ ‎(asratak)  ասրատեսակ ‎(asratesak),,ասրափայլ ‎(asrapʿayl)  ասրափառ ‎(asrapʿaṙ)  ասրաքատակ ‎(asrakʿatak)  ասրեայ ‎(asreay)  ասրեայ ‎(asreay)  ասրեղէն ‎(asrełēn)  ասրեղէն ‎(asrełēn)
