0,1,2,3
,singular,,plural
nominative,շնչափող ‎(šnčʿapʿoł),շնչափողք ‎(šnčʿapʿołkʿ),
genitive,շնչափողի ‎(šnčʿapʿołi),շնչափողից ‎(šnčʿapʿołicʿ),
dative,շնչափողի ‎(šnčʿapʿołi),շնչափողից ‎(šnčʿapʿołicʿ),
accusative,շնչափող ‎(šnčʿapʿoł),շնչափողս ‎(šnčʿapʿołs),
ablative,շնչափողէ ‎(šnčʿapʿołē),շնչափողից ‎(šnčʿapʿołicʿ),
instrumental,շնչափողիւ ‎(šnčʿapʿołiw),շնչափողիւք ‎(šnčʿapʿołiwkʿ),
locative,շնչափողի ‎(šnčʿapʿołi),շնչափողս ‎(šnčʿapʿołs),
,singular,,plural
nominative,շնչափող ‎(šnčʿapʿoł),շնչափողք ‎(šnčʿapʿołkʿ),
genitive,շնչափողի ‎(šnčʿapʿołi),շնչափողաց ‎(šnčʿapʿołacʿ),
dative,շնչափողի ‎(šnčʿapʿołi),շնչափողաց ‎(šnčʿapʿołacʿ),
accusative,շնչափող ‎(šnčʿapʿoł),շնչափողս ‎(šnčʿapʿołs),
ablative,շնչափողէ ‎(šnčʿapʿołē),շնչափողաց ‎(šnčʿapʿołacʿ),
instrumental,շնչափողաւ ‎(šnčʿapʿoław),շնչափողաւք = շնչափողօք ‎(šnčʿapʿoławkʿ = šnčʿapʿołōkʿ),
locative,շնչափողի ‎(šnčʿapʿołi),շնչափողս ‎(šnčʿapʿołs),
,singular,,plural
nominative,շնչափող ‎(šnčʿapʿoł),շնչափողք ‎(šnčʿapʿołkʿ),
genitive,շնչափողոյ ‎(šnčʿapʿołoy),շնչափողոց ‎(šnčʿapʿołocʿ),
dative,շնչափողոյ ‎(šnčʿapʿołoy),շնչափողոց ‎(šnčʿapʿołocʿ),
accusative,շնչափող ‎(šnčʿapʿoł),շնչափողս ‎(šnčʿapʿołs),
ablative,շնչափողոյ ‎(šnčʿapʿołoy),շնչափողոց ‎(šnčʿapʿołocʿ),
instrumental,շնչափողով ‎(šnčʿapʿołov),շնչափողովք ‎(šnčʿapʿołovkʿ),
locative,շնչափող ‎(šnčʿapʿoł),շնչափողս ‎(šnčʿapʿołs),
