0,1,2,3,4
,singular,,plural,
nominative,քրքում ‎(kʿrkʿum),քրքումք ‎(kʿrkʿumkʿ),,
genitive,քրքմի ‎(kʿrkʿmi),? ‎(?),,
dative,քրքմի ‎(kʿrkʿmi),? ‎(?),,
accusative,քրքում ‎(kʿrkʿum),քրքումս ‎(kʿrkʿums),,
ablative,քրքմէ ‎(kʿrkʿmē),? ‎(?),,
instrumental,? ‎(?),? ‎(?),,
locative,քրքմի ‎(kʿrkʿmi),քրքումս ‎(kʿrkʿums),,
"the instrumental singular and the genitive/dative/instrumental plural are not attested, which does not allow determining whether the word followed an i-type or an i-a-type declension",,,,
,singular,,plural,
nominative,քրքում ‎(kʿrkʿum),քրքումք ‎(kʿrkʿumkʿ),,
genitive,քրքմոյ ‎(kʿrkʿmoy),քրքմոց ‎(kʿrkʿmocʿ),,
dative,քրքմոյ ‎(kʿrkʿmoy),քրքմոց ‎(kʿrkʿmocʿ),,
accusative,քրքում ‎(kʿrkʿum),քրքումս ‎(kʿrkʿums),,
ablative,քրքմոյ ‎(kʿrkʿmoy),քրքմոց ‎(kʿrkʿmocʿ),,
instrumental,քրքմով ‎(kʿrkʿmov),քրքմովք ‎(kʿrkʿmovkʿ),,
locative,քրքում ‎(kʿrkʿum),քրքումս ‎(kʿrkʿums),,
post-classical,,,,
քրքմատեսակ ‎(kʿrkʿmatesak)  քրքմատեսիկ ‎(kʿrkʿmatesik),,քրքմացան ‎(kʿrkʿmacʿan)  քրքմաւէտ ‎(kʿrkʿmawēt),,քրքմեղ ‎(kʿrkʿmeł)  քրքմեմ ‎(kʿrkʿmem)
