0,1,2,3
,singular,,plural
nominative,օճառ ‎(ōčaṙ),օճառք ‎(ōčaṙkʿ),
genitive,օճառի ‎(ōčaṙi),օճառաց ‎(ōčaṙacʿ),
dative,օճառի ‎(ōčaṙi),օճառաց ‎(ōčaṙacʿ),
accusative,օճառ ‎(ōčaṙ),օճառս ‎(ōčaṙs),
ablative,օճառէ ‎(ōčaṙē),օճառաց ‎(ōčaṙacʿ),
instrumental,օճառաւ ‎(ōčaṙaw),օճառօք ‎(ōčaṙōkʿ),
locative,օճառի ‎(ōčaṙi),օճառս ‎(ōčaṙs),
,singular,,plural
nominative,օճառ ‎(ōčaṙ),օճառք ‎(ōčaṙkʿ),
genitive,օճառոյ ‎(ōčaṙoy),օճառոց ‎(ōčaṙocʿ),
dative,օճառոյ ‎(ōčaṙoy),օճառոց ‎(ōčaṙocʿ),
accusative,օճառ ‎(ōčaṙ),օճառս ‎(ōčaṙs),
ablative,օճառոյ ‎(ōčaṙoy),օճառոց ‎(ōčaṙocʿ),
instrumental,օճառով ‎(ōčaṙov),օճառովք ‎(ōčaṙovkʿ),
locative,օճառ ‎(ōčaṙ),օճառս ‎(ōčaṙs),
