0,1,2,3
,singular,,plural
nominative,գորտ ‎(gort),գորտք ‎(gortkʿ),
genitive,գորտի ‎(gorti),գորտից ‎(gorticʿ),
dative,գորտի ‎(gorti),գորտից ‎(gorticʿ),
accusative,գորտ ‎(gort),գորտս ‎(gorts),
ablative,գորտէ ‎(gortē),գորտից ‎(gorticʿ),
instrumental,գորտիւ ‎(gortiw),գորտիւք ‎(gortiwkʿ),
locative,գորտի ‎(gorti),գորտս ‎(gorts),
,singular,,plural
nominative,գորտ ‎(gort),գորտք ‎(gortkʿ),
genitive,գորտոյ ‎(gortoy),գորտոց ‎(gortocʿ),
dative,գորտոյ ‎(gortoy),գորտոց ‎(gortocʿ),
accusative,գորտ ‎(gort),գորտս ‎(gorts),
ablative,գորտոյ ‎(gortoy),գորտոց ‎(gortocʿ),
instrumental,գորտով ‎(gortov),գորտովք ‎(gortovkʿ),
locative,գորտ ‎(gort),գորտս ‎(gorts),
,singular,,plural
nominative,գորտ ‎(gort),գորտք ‎(gortkʿ),
genitive,գորտու ‎(gortu),գորտուց ‎(gortucʿ),
dative,գորտու ‎(gortu),գորտուց ‎(gortucʿ),
accusative,գորտ ‎(gort),գորտս ‎(gorts),
ablative,գորտէ ‎(gortē),գորտուց ‎(gortucʿ),
instrumental,գորտու ‎(gortu),գորտուք ‎(gortukʿ),
locative,գորտու ‎(gortu),գորտս ‎(gorts),
post-classical,,,
