0,1,2,3,4
<  2nd,3rd,4th  >,,
Cardinal : երեք ‎(erekʿ)     Ordinal : երրորդ ‎(errord),,,,
,,,,
,singular,,plural,
nominative,երրորդ ‎(errord),երրորդք ‎(errordkʿ),,
genitive,երրորդի ‎(errordi),երրորդաց ‎(errordacʿ),,
dative,"երրորդի, երրորդում ‎(errordi, errordum)",երրորդաց ‎(errordacʿ),,
accusative,երրորդ ‎(errord),երրորդս ‎(errords),,
ablative,երրորդէ ‎(errordē),երրորդաց ‎(errordacʿ),,
instrumental,երրորդաւ ‎(errordaw),երրորդաւք = երրորդօք ‎(errordawkʿ = errordōkʿ),,
locative,"երրորդի, երրորդում ‎(errordi, errordum)",երրորդս ‎(errords),,
note the kinky dative/locative,,,,
,singular,,plural,
nominative,երրորդ ‎(errord),երրորդք ‎(errordkʿ),,
genitive,երրորդի ‎(errordi),երրորդից ‎(errordicʿ),,
dative,երրորդի ‎(errordi),երրորդից ‎(errordicʿ),,
accusative,երրորդ ‎(errord),երրորդս ‎(errords),,
ablative,երրորդէ ‎(errordē),երրորդից ‎(errordicʿ),,
instrumental,երրորդիւ ‎(errordiw),երրորդիւք ‎(errordiwkʿ),,
locative,երրորդի ‎(errordi),երրորդս ‎(errords),,
երրորդաբար ‎(errordabar)  երրորդաթիւ ‎(errordatʿiw),,երրորդական ‎(errordakan)  երրորդականութիւն ‎(errordakanutʿiwn),,երրորդեմ ‎(errordem)  երրորդութիւն ‎(errordutʿiwn)
