0,1,2,3,4
,singular,,plural,
nominative,քրքիջ ‎(kʿrkʿiǰ),քրքիջք ‎(kʿrkʿiǰkʿ),,
genitive,քրքջի ‎(kʿrkʿǰi),? ‎(?),,
dative,քրքջի ‎(kʿrkʿǰi),? ‎(?),,
accusative,քրքիջ ‎(kʿrkʿiǰ),քրքիջս ‎(kʿrkʿiǰs),,
ablative,քրքջէ ‎(kʿrkʿǰē),? ‎(?),,
instrumental,? ‎(?),? ‎(?),,
locative,քրքջի ‎(kʿrkʿǰi),քրքիջս ‎(kʿrkʿiǰs),,
"the instrumental singular and the genitive/dative/instrumental plural are not attested, which does not allow determining whether the word followed an i-type or an i-a-type declension",,,,
քրքնջամ ‎(kʿrkʿnǰam),,քրքջամ ‎(kʿrkʿǰam),,քրքջեմ ‎(kʿrkʿǰem)
