0,1,2,3,4
,singular,,plural,
nominative,խորթ ‎(xortʿ),խորթք ‎(xortʿkʿ),,
genitive,խորթոյ ‎(xortʿoy),խորթոց ‎(xortʿocʿ),,
dative,խորթոյ ‎(xortʿoy),խորթոց ‎(xortʿocʿ),,
accusative,խորթ ‎(xortʿ),խորթս ‎(xortʿs),,
ablative,խորթոյ ‎(xortʿoy),խորթոց ‎(xortʿocʿ),,
instrumental,խորթով ‎(xortʿov),խորթովք ‎(xortʿovkʿ),,
locative,խորթ ‎(xortʿ),խորթս ‎(xortʿs),,
,singular,,plural,
nominative,խորթ ‎(xortʿ),խորթք ‎(xortʿkʿ),,
genitive,խորթու ‎(xortʿu),խորթուց ‎(xortʿucʿ),,
dative,խորթու ‎(xortʿu),խորթուց ‎(xortʿucʿ),,
accusative,խորթ ‎(xortʿ),խորթս ‎(xortʿs),,
ablative,խորթէ ‎(xortʿē),խորթուց ‎(xortʿucʿ),,
instrumental,խորթու ‎(xortʿu),խորթուք ‎(xortʿukʿ),,
locative,խորթու ‎(xortʿu),խորթս ‎(xortʿs),,
,singular,,plural,
nominative,խորթ ‎(xortʿ),խորթք ‎(xortʿkʿ),,
genitive,խորթի ‎(xortʿi),խորթից ‎(xortʿicʿ),,
dative,խորթի ‎(xortʿi),խորթից ‎(xortʿicʿ),,
accusative,խորթ ‎(xortʿ),խորթս ‎(xortʿs),,
ablative,խորթէ ‎(xortʿē),խորթից ‎(xortʿicʿ),,
instrumental,խորթիւ ‎(xortʿiw),խորթիւք ‎(xortʿiwkʿ),,
locative,խորթի ‎(xortʿi),խորթս ‎(xortʿs),,
խառնախորթ ‎(xaṙnaxortʿ)  խորթաբարոյ ‎(xortʿabaroy)  խորթակից ‎(xortʿakicʿ)  խորթանամ ‎(xortʿanam),,խորթապար ‎(xortʿapar)  խորթատեսակ ‎(xortʿatesak)  խորթացուցանեմ ‎(xortʿacʿucʿanem)  խորթութիւն ‎(xortʿutʿiwn),,խորտաբորտ ‎(xortabort)  օտարախորթ ‎(ōtaraxortʿ)
