0,1,2,3
,singular,,plural
nominative,շար ‎(šar),շարք ‎(šarkʿ),
genitive,շարի ‎(šari),շարից ‎(šaricʿ),
dative,շարի ‎(šari),շարից ‎(šaricʿ),
accusative,շար ‎(šar),շարս ‎(šars),
ablative,շարէ ‎(šarē),շարից ‎(šaricʿ),
instrumental,շարիւ ‎(šariw),շարիւք ‎(šariwkʿ),
locative,շարի ‎(šari),շարս ‎(šars),
post-classical,,,
,singular,,plural
nominative,շար ‎(šar),շարք ‎(šarkʿ),
genitive,շարու ‎(šaru),շարուց ‎(šarucʿ),
dative,շարու ‎(šaru),շարուց ‎(šarucʿ),
accusative,շար ‎(šar),շարս ‎(šars),
ablative,շարէ ‎(šarē),շարուց ‎(šarucʿ),
instrumental,շարու ‎(šaru),շարուք ‎(šarukʿ),
locative,շարու ‎(šaru),շարս ‎(šars),
post-classical,,,
