0,1,2,3
,singular,,plural
nominative,կարմիր ‎(karmir),կարմիրք ‎(karmirkʿ),
genitive,կարմրոյ ‎(karmroy),կարմրոց ‎(karmrocʿ),
dative,կարմրոյ ‎(karmroy),կարմրոց ‎(karmrocʿ),
accusative,կարմիր ‎(karmir),կարմիրս ‎(karmirs),
ablative,կարմրոյ ‎(karmroy),կարմրոց ‎(karmrocʿ),
instrumental,կարմրով ‎(karmrov),կարմրովք ‎(karmrovkʿ),
locative,կարմիր ‎(karmir),կարմիրս ‎(karmirs),
,singular,,plural
nominative,կարմիր ‎(karmir),կարմիրք ‎(karmirkʿ),
genitive,կարմրի ‎(karmri),կարմրաց ‎(karmracʿ),
dative,կարմրի ‎(karmri),կարմրաց ‎(karmracʿ),
accusative,կարմիր ‎(karmir),կարմիրս ‎(karmirs),
ablative,կարմրէ ‎(karmrē),կարմրաց ‎(karmracʿ),
instrumental,կարմրաւ ‎(karmraw),կարմրաւք = կարմրօք ‎(karmrawkʿ = karmrōkʿ),
locative,կարմրի ‎(karmri),կարմիրս ‎(karmirs),
post-classical,,,
ծայրակարմիր ‎(cayrakarmir)  կարմրագիր ‎(karmragir)  կարմրագոյն ‎(karmragoyn)  կարմրագունակ ‎(karmragunak)  կարմրագունիմ ‎(karmragunim)  կարմրադեղ ‎(karmradeł)  կարմրադեղձ ‎(karmradełj)  կարմրազարդ ‎(karmrazard)  կարմրազգեաց ‎(karmrazgeacʿ)  կարմրազգեստ ‎(karmrazgest)  կարմրազգեստեալ ‎(karmrazgesteal)  կարմրալար ‎(karmralar)  կարմրախայտ ‎(karmraxayt)  կարմրախնձոր ‎(karmraxnjor)  կարմրակերպ ‎(karmrakerp)  կարմրակերտ ‎(karmrakert)  կարմրակտուց ‎(karmraktucʿ)  կարմրահատ ‎(karmrahat)  կարմրահեղձ ‎(karmrahełj)  կարմրաձորձ ‎(karmrajorj)  կարմրայատակ ‎(karmrayatak)  կարմրայարմար ‎(karmrayarmar)  կարմրայեղց ‎(karmrayełcʿ)  կարմրայտ ‎(karmrayt)  կարմրանամ ‎(karmranam)  կարմրաներկ ‎(karmranerk)  կարմրանման ‎(karmranman)  կարմրավար ‎(karmravar)  կարմրավարդ ‎(karmravard)  կարմրատանձ ‎(karmratanj)  կարմրատեսիլ ‎(karmratesil)  կարմրացուցանեմ ‎(karmracʿucʿanem)  կարմրափայլ ‎(karmrapʿayl)  կարմրաքար ‎(karmrakʿar)  կարմրերանգ ‎(karmrerang)  կարմրերփեան ‎(karmrerpʿean)  կարմրերփին ‎(karmrerpʿin)  կարմրիմ ‎(karmrim)  կարմրորակ ‎(karmrorak)  կարմրութիւն ‎(karmrutʿiwn)  շիկակարմիր ‎(šikakarmir),,,
