0,1,2,3,4
,singular,plural,,
nominative,փաստ ‎(pʿast),փաստեր ‎(pʿaster),,
dative,փաստի ‎(pʿasti),փաստերի ‎(pʿasteri),,
ablative,փաստից ‎(pʿasticʿ),փաստերից ‎(pʿastericʿ),,
instrumental,փաստով ‎(pʿastov),փաստերով ‎(pʿasterov),,
locative,փաստում ‎(pʿastum),փաստերում ‎(pʿasterum),,
,definite forms,,,
nominative,փաստը/փաստն ‎(pʿastə/pʿastn),փաստերը/փաստերն ‎(pʿasterə/pʿastern),,
dative,փաստին ‎(pʿastin),փաստերին ‎(pʿasterin),,
,1st person possessive forms (my),,,
nominative,փաստս ‎(pʿasts),փաստերս ‎(pʿasters),,
dative,փաստիս ‎(pʿastis),փաստերիս ‎(pʿasteris),,
ablative,փաստիցս ‎(pʿasticʿs),փաստերիցս ‎(pʿastericʿs),,
instrumental,փաստովս ‎(pʿastovs),փաստերովս ‎(pʿasterovs),,
locative,փաստումս ‎(pʿastums),փաստերումս ‎(pʿasterums),,
,2nd person possessive forms (your),,,
nominative,փաստդ ‎(pʿastd),փաստերդ ‎(pʿasterd),,
dative,փաստիդ ‎(pʿastid),փաստերիդ ‎(pʿasterid),,
ablative,փաստիցդ ‎(pʿasticʿd),փաստերիցդ ‎(pʿastericʿd),,
instrumental,փաստովդ ‎(pʿastovd),փաստերովդ ‎(pʿasterovd),,
locative,փաստումդ ‎(pʿastumd),փաստերումդ ‎(pʿasterumd),,
անփաստ ‎(anpʿast)  դժուարափաստաբան ‎(džuarapʿastaban)  դժուարափաստաբանելի ‎(džuarapʿastabaneli)  փաստաբանական ‎(pʿastabanakan),,փաստաբանեմ ‎(pʿastabanem)  փաստաբանութիւն ‎(pʿastabanutʿiwn)  փաստական ‎(pʿastakan)  փաստապատիր ‎(pʿastapatir),,փաստասէր ‎(pʿastasēr)  փաստաւոր ‎(pʿastawor)  փաստբանական ‎(pʿastbanakan)  փաստումն ‎(pʿastumn)
