0,1,2
Audio (France),,(file)
Audio (France),,(file)
Audio (France),,(file)
Audio (Belgium),,(file)
Audio (Quebec),,(file)
<  0,1.0,2  >
Cardinal : un     Ordinal : premier,,
French Wikipedia article on un,,
