0,1,2,3,4
Number,Case,Masculine,Feminine,Neuter
Singular,Subject,glorius,gloriuse,glorius
Oblique,glorius,gloriuse,glorius,
Plural,Subject,glorius,gloriuses,glorius
Oblique,glorius,gloriuses,glorius,
