0,1,2,3,4
Non-personal-pronoun-including form,תַּחַת ‎(tákhat),,,
Personal-pronoun-including forms,Singular,Plural,,
Masculine,Feminine,Masculine,Feminine,
First person,"תַּחְתַּי ‎(takhtái), תַּחְתֵּנִי ‎(takhténi)",תַּחְתֵּינוּ ‎(takhtéinu),,
Second person,תַּחְתֶּיךָ ‎(takhtékha),תחתייך \ תַּחְתַּיִךְ ‎(takhtáyikh),תַּחְתֵּיכָם ‎(takhteikhém),תַּחְתֵּיכֶן ‎(takhteikhén)
Third person,תַּחְתָּיו ‎(takhtáv),תַּחְתֶּיהָ ‎(takhtéha),"תַּחְתֵּיהֶם ‎(takhteihém), תַּחְתָּם ‎(takhtám)","תַּחְתֵּיהֶן ‎(takhteihén), תַּחְתָּן ‎(takhtán)"
