0,1,2,3,4
Audio,,(file),,
Inflection of grav,,,,
Indefinite/attributive,Positive,Comparative,Superlative2,
Common singular,grav,gravare,gravast,
Neuter singular,gravt,gravare,gravast,
Plural,grava,gravare,gravast,
Definite,Positive,Comparative,Superlative,
Masculine singular1,grave,gravare,gravaste,
All,grava,gravare,gravaste,
"1) Only used, optionally, to refer to things whose natural gender is masculine.2) The indefinite superlative forms are only used in an attributive role.",,,,
Inflection of grav,,,,
,Singular,Plural,,
Indefinite,Definite,Indefinite,Definite,
Nominative,grav,graven,gravar,gravarna
Genitive,gravs,gravens,gravars,gravarnas
