0,1,2
,Active,Passive
Infinitive,bryna,brynas
Present tense,bryner,"bryns, brynes"
Past tense,brynte,bryntes
Supine,brynt,brynts
Imperative,bryn,—
Present participle,brynande,
Past participle,brynt,
,Active,Passive
Infinitive,bryna,brynas
Present tense,brynar,brynas
Past tense,brynade,brynades
Supine,brynat,brynats
Imperative,bryna,—
Present participle,brynande,
Past participle,brynad,
