0,1,2,3,4,5,6,7,8
Audio,,(file),,,,,,
Inflection of värde,,,,,,,,
,Singular,Plural,,,,,,
Indefinite,Definite,Indefinite,Definite,,,,,
Nominative,värde,värdet,värden,värdena,,,,
Genitive,värdes,värdets,värdens,värdenas,,,,
anropsvärde  egenvärde  gränsvärde  källvärde  människovärde  marknadsvärde,,mätvärde  medelvärde  medianvärde  mervärde  naturvärde  penningvärde,,pH-värde  returvärde  sanningsvärde  väntevärde  värdefull  värdegrund,,värdeladdad  värdeladdning  värdelös  värdeomdöme  värdeord  värdepapper,,värdera  värdeteori  värdig
