0,1,2,3,4,5,6,7
infinitive,acompañar,,,,,,
gerund,acompañando,,,,,,
past participle,"m acompañáu, f acompañada, n acompañao, m pl acompañaos, f pl acompañaes",,,,,,
person,first singularyo,second singulartu,third singularél/elli,first pluralnosotros/nós,second pluralvosotros/vós,third pluralellos,
indicative,present,acompaño,acompañes,acompaña,acompañamos,acompañáis,acompañen
imperfect,acompañaba,acompañabes,acompañaba,"acompañábemos, acompañábamos","acompañabeis, acompañabais",acompañaben,
preterite,acompañé,"acompañasti, acompañesti",acompañó,acompañemos,"acompañastis, acompañestis",acompañaron,
pluperfect,"acompañare, acompañara","acompañares, acompañaras","acompañare, acompañara","acompañáremos, acompañáramos","acompañareis, acompañarais","acompañaren, acompañaran",
future,acompañaré,acompañarás,acompañará,acompañaremos,acompañaréis,acompañarán,
conditional,acompañaría,acompañaríes,acompañaría,"acompañaríemos, acompañaríamos","acompañaríeis, acompañaríais",acompañaríen,
subjunctive,present,acompañe,"acompañes, acompañas",acompañe,acompañemos,acompañéis,"acompañen, acompañan"
imperfect,"acompañare, acompañara","acompañares, acompañaras","acompañare, acompañara","acompañáremos, acompañáramos","acompañareis, acompañarais","acompañaren, acompañaran",
imperative,—,acompaña,—,—,acompañái,—,
